Region/Country/Area,Country/Region Name,Year,Series,Value
64,Bhutan,2020,International migrant stock: Both sexes (% total population),6.9
64,Bhutan,2020,International migrant stock: Male (% total Population),11.1
64,Bhutan,2020,International migrant stock: Female (% total Population),2.2
68,Bolivia (Plurin. State of),2005,International migrant stock: Both sexes (number),"107,745"
68,Bolivia (Plurin. State of),2005,International migrant stock: Both sexes (% total population),1.2
68,Bolivia (Plurin. State of),2005,International migrant stock: Male (% total Population),1.2
68,Bolivia (Plurin. State of),2005,International migrant stock: Female (% total Population),1.1
68,Bolivia (Plurin. State of),2005,Total refugees and people in refugee-like situations (number),535
68,Bolivia (Plurin. State of),2005,"Asylum seekers, including pending cases (number)",3
68,Bolivia (Plurin. State of),2005,Other of concern to UNHCR (number),2
68,Bolivia (Plurin. State of),2005,Total population of concern to UNHCR (number),540
68,Bolivia (Plurin. State of),2010,International migrant stock: Both sexes (number),"122,846"
68,Bolivia (Plurin. State of),2010,International migrant stock: Both sexes (% total population),1.2
68,Bolivia (Plurin. State of),2010,International migrant stock: Male (% total Population),1.3
68,Bolivia (Plurin. State of),2010,International migrant stock: Female (% total Population),1.2
68,Bolivia (Plurin. State of),2010,Total refugees and people in refugee-like situations (number),695
68,Bolivia (Plurin. State of),2010,"Asylum seekers, including pending cases (number)",41
68,Bolivia (Plurin. State of),2010,Other of concern to UNHCR (number),3
68,Bolivia (Plurin. State of),2010,Total population of concern to UNHCR (number),739
68,Bolivia (Plurin. State of),2015,International migrant stock: Both sexes (number),"143,008"
68,Bolivia (Plurin. State of),2015,International migrant stock: Both sexes (% total population),1.3
68,Bolivia (Plurin. State of),2015,International migrant stock: Male (% total Population),1.4
68,Bolivia (Plurin. State of),2015,International migrant stock: Female (% total Population),1.3
68,Bolivia (Plurin. State of),2015,Total refugees and people in refugee-like situations (number),767
68,Bolivia (Plurin. State of),2015,"Asylum seekers, including pending cases (number)",8
68,Bolivia (Plurin. State of),2015,Total population of concern to UNHCR (number),775
68,Bolivia (Plurin. State of),2020,International migrant stock: Both sexes (number),"164,121"
68,Bolivia (Plurin. State of),2020,International migrant stock: Both sexes (% total population),1.4
68,Bolivia (Plurin. State of),2020,International migrant stock: Male (% total Population),1.5
68,Bolivia (Plurin. State of),2020,International migrant stock: Female (% total Population),1.3
68,Bolivia (Plurin. State of),2020,Total refugees and people in refugee-like situations (number),"1,061"
68,Bolivia (Plurin. State of),2020,"Asylum seekers, including pending cases (number)",345
68,Bolivia (Plurin. State of),2020,Other of concern to UNHCR (number),"5,322"
68,Bolivia (Plurin. State of),2020,Total population of concern to UNHCR (number),"6,728"
68,Bolivia (Plurin. State of),2023,Total refugees and people in refugee-like situations (number),"1,116"
68,Bolivia (Plurin. State of),2023,"Asylum seekers, including pending cases (number)",61
68,Bolivia (Plurin. State of),2023,Other of concern to UNHCR (number),"15,428"
68,Bolivia (Plurin. State of),2023,Total population of concern to UNHCR (number),"16,605"
535,"Bonaire, St. Eustatius & Saba",2005,International migrant stock: Both sexes (number),"14,399"
535,"Bonaire, St. Eustatius & Saba",2005,International migrant stock: Both sexes (% total population),100
535,"Bonaire, St. Eustatius & Saba",2010,International migrant stock: Both sexes (number),"20,941"
535,"Bonaire, St. Eustatius & Saba",2010,International migrant stock: Both sexes (% total population),100
535,"Bonaire, St. Eustatius & Saba",2010,"Asylum seekers, including pending cases (number)",1
535,"Bonaire, St. Eustatius & Saba",2010,Total population of concern to UNHCR (number),1
535,"Bonaire, St. Eustatius & Saba",2015,International migrant stock: Both sexes (number),"24,571"
535,"Bonaire, St. Eustatius & Saba",2015,International migrant stock: Both sexes (% total population),100
535,"Bonaire, St. Eustatius & Saba",2020,International migrant stock: Both sexes (number),"26,221"
535,"Bonaire, St. Eustatius & Saba",2020,International migrant stock: Both sexes (% total population),100
70,Bosnia and Herzegovina,2005,International migrant stock: Both sexes (number),"47,287"
70,Bosnia and Herzegovina,2005,International migrant stock: Both sexes (% total population),1.3
70,Bosnia and Herzegovina,2005,International migrant stock: Male (% total Population),1.2
70,Bosnia and Herzegovina,2005,International migrant stock: Female (% total Population),1.3
70,Bosnia and Herzegovina,2005,Total refugees and people in refugee-like situations (number),"10,568"
70,Bosnia and Herzegovina,2005,"Asylum seekers, including pending cases (number)",215
70,Bosnia and Herzegovina,2005,Other of concern to UNHCR (number),"188,735"
70,Bosnia and Herzegovina,2005,Total population of concern to UNHCR (number),"199,518"
70,Bosnia and Herzegovina,2010,International migrant stock: Both sexes (number),"38,945"
70,Bosnia and Herzegovina,2010,International migrant stock: Both sexes (% total population),1.1
70,Bosnia and Herzegovina,2010,International migrant stock: Male (% total Population),1
70,Bosnia and Herzegovina,2010,International migrant stock: Female (% total Population),1.1
70,Bosnia and Herzegovina,2010,Total refugees and people in refugee-like situations (number),"7,016"
70,Bosnia and Herzegovina,2010,"Asylum seekers, including pending cases (number)",153
70,Bosnia and Herzegovina,2010,Other of concern to UNHCR (number),"171,790"
70,Bosnia and Herzegovina,2010,Total population of concern to UNHCR (number),"178,959"
70,Bosnia and Herzegovina,2015,International migrant stock: Both sexes (number),"38,597"
70,Bosnia and Herzegovina,2015,International migrant stock: Both sexes (% total population),1.1
70,Bosnia and Herzegovina,2015,International migrant stock: Male (% total Population),1.1
70,Bosnia and Herzegovina,2015,International migrant stock: Female (% total Population),1.2
70,Bosnia and Herzegovina,2015,Total refugees and people in refugee-like situations (number),"6,805"
70,Bosnia and Herzegovina,2015,"Asylum seekers, including pending cases (number)",11
70,Bosnia and Herzegovina,2015,Other of concern to UNHCR (number),"137,035"
70,Bosnia and Herzegovina,2015,Total population of concern to UNHCR (number),"143,851"
70,Bosnia and Herzegovina,2020,International migrant stock: Both sexes (number),"36,042"
70,Bosnia and Herzegovina,2020,International migrant stock: Both sexes (% total population),1.1
70,Bosnia and Herzegovina,2020,International migrant stock: Male (% total Population),1.1
70,Bosnia and Herzegovina,2020,International migrant stock: Female (% total Population),1.1
70,Bosnia and Herzegovina,2020,Total refugees and people in refugee-like situations (number),"5,244"
70,Bosnia and Herzegovina,2020,"Asylum seekers, including pending cases (number)",444
70,Bosnia and Herzegovina,2020,Other of concern to UNHCR (number),"150,480"
70,Bosnia and Herzegovina,2020,Total population of concern to UNHCR (number),"156,168"
70,Bosnia and Herzegovina,2023,Total refugees and people in refugee-like situations (number),310
70,Bosnia and Herzegovina,2023,"Asylum seekers, including pending cases (number)",65
70,Bosnia and Herzegovina,2023,Other of concern to UNHCR (number),"97,635"
70,Bosnia and Herzegovina,2023,Total population of concern to UNHCR (number),"97,993"
72,Botswana,2005,International migrant stock: Both sexes (number),"84,661"
72,Botswana,2005,International migrant stock: Both sexes (% total population),4.7
72,Botswana,2005,International migrant stock: Male (% total Population),5.6
72,Botswana,2005,International migrant stock: Female (% total Population),3.8
72,Botswana,2005,Total refugees and people in refugee-like situations (number),"3,109"
72,Botswana,2005,"Asylum seekers, including pending cases (number)",47
72,Botswana,2005,Other of concern to UNHCR (number),592
72,Botswana,2005,Total population of concern to UNHCR (number),"3,748"
72,Botswana,2010,International migrant stock: Both sexes (number),"94,863"
72,Botswana,2010,International migrant stock: Both sexes (% total population),4.8
72,Botswana,2010,International migrant stock: Male (% total Population),5.6
72,Botswana,2010,International migrant stock: Female (% total Population),4
72,Botswana,2010,Total refugees and people in refugee-like situations (number),"2,986"
72,Botswana,2010,"Asylum seekers, including pending cases (number)",249
72,Botswana,2010,Other of concern to UNHCR (number),111
72,Botswana,2010,Total population of concern to UNHCR (number),"3,346"
72,Botswana,2015,International migrant stock: Both sexes (number),"103,053"
72,Botswana,2015,International migrant stock: Both sexes (% total population),4.9
72,Botswana,2015,International migrant stock: Male (% total Population),5.7
72,Botswana,2015,International migrant stock: Female (% total Population),4
72,Botswana,2015,Total refugees and people in refugee-like situations (number),"2,164"
72,Botswana,2015,"Asylum seekers, including pending cases (number)",248
72,Botswana,2015,Total population of concern to UNHCR (number),"2,412"
72,Botswana,2020,International migrant stock: Both sexes (number),"110,268"
72,Botswana,2020,International migrant stock: Both sexes (% total population),4.7
72,Botswana,2020,International migrant stock: Male (% total Population),5.5
72,Botswana,2020,International migrant stock: Female (% total Population),3.9
72,Botswana,2020,Total refugees and people in refugee-like situations (number),892
72,Botswana,2020,"Asylum seekers, including pending cases (number)",131
72,Botswana,2020,Other of concern to UNHCR (number),7
72,Botswana,2020,Total population of concern to UNHCR (number),"1,030"
72,Botswana,2023,Total refugees and people in refugee-like situations (number),754
72,Botswana,2023,"Asylum seekers, including pending cases (number)",97
72,Botswana,2023,Other of concern to UNHCR (number),71
72,Botswana,2023,Total population of concern to UNHCR (number),922
76,Brazil,2005,International migrant stock: Both sexes (number),"638,582"
76,Brazil,2005,International migrant stock: Both sexes (% total population),0.3
76,Brazil,2005,International migrant stock: Male (% total Population),0.4
76,Brazil,2005,International migrant stock: Female (% total Population),0.3
76,Brazil,2005,Total refugees and people in refugee-like situations (number),"3,458"
76,Brazil,2005,"Asylum seekers, including pending cases (number)",195
76,Brazil,2005,Other of concern to UNHCR (number),"4,093"
76,Brazil,2005,Total population of concern to UNHCR (number),"7,746"
76,Brazil,2010,International migrant stock: Both sexes (number),"592,640"
76,Brazil,2010,International migrant stock: Both sexes (% total population),0.3
76,Brazil,2010,International migrant stock: Male (% total Population),0.3
76,Brazil,2010,International migrant stock: Female (% total Population),0.3
76,Brazil,2010,Total refugees and people in refugee-like situations (number),"4,357"
76,Brazil,2010,"Asylum seekers, including pending cases (number)",872
76,Brazil,2010,Other of concern to UNHCR (number),8
76,Brazil,2010,Total population of concern to UNHCR (number),"5,237"
76,Brazil,2015,International migrant stock: Both sexes (number),"710,304"
76,Brazil,2015,International migrant stock: Both sexes (% total population),0.3
76,Brazil,2015,International migrant stock: Male (% total Population),0.4
76,Brazil,2015,International migrant stock: Female (% total Population),0.3
76,Brazil,2015,Total refugees and people in refugee-like situations (number),"7,762"
76,Brazil,2015,"Asylum seekers, including pending cases (number)","17,902"
76,Brazil,2015,Other of concern to UNHCR (number),"40,338"
76,Brazil,2015,Total population of concern to UNHCR (number),"66,002"
76,Brazil,2020,International migrant stock: Both sexes (number),"1,079,708"
76,Brazil,2020,International migrant stock: Both sexes (% total population),0.5
76,Brazil,2020,International migrant stock: Male (% total Population),0.6
76,Brazil,2020,International migrant stock: Female (% total Population),0.5
76,Brazil,2020,Total refugees and people in refugee-like situations (number),"50,485"
76,Brazil,2020,"Asylum seekers, including pending cases (number)","209,333"
76,Brazil,2020,Other of concern to UNHCR (number),"148,024"
76,Brazil,2020,Total population of concern to UNHCR (number),"407,842"
76,Brazil,2023,Total refugees and people in refugee-like situations (number),"193,976"
76,Brazil,2023,"Asylum seekers, including pending cases (number)","89,519"
76,Brazil,2023,Other of concern to UNHCR (number),"310,153"
76,Brazil,2023,Total population of concern to UNHCR (number),"593,648"
92,British Virgin Islands,2005,International migrant stock: Both sexes (number),"15,016"
92,British Virgin Islands,2005,International migrant stock: Both sexes (% total population),65
92,British Virgin Islands,2010,International migrant stock: Both sexes (number),"17,076"
92,British Virgin Islands,2010,International migrant stock: Both sexes (% total population),61.4
92,British Virgin Islands,2010,Total refugees and people in refugee-like situations (number),2
92,British Virgin Islands,2010,Total population of concern to UNHCR (number),2
92,British Virgin Islands,2015,International migrant stock: Both sexes (number),"19,535"
92,British Virgin Islands,2015,International migrant stock: Both sexes (% total population),67
92,British Virgin Islands,2017,"Asylum seekers, including pending cases (number)",1
92,British Virgin Islands,2017,Total population of concern to UNHCR (number),1
92,British Virgin Islands,2019,Total refugees and people in refugee-like situations (number),1
92,British Virgin Islands,2019,Total population of concern to UNHCR (number),1
92,British Virgin Islands,2020,International migrant stock: Both sexes (number),"22,164"
92,British Virgin Islands,2020,International migrant stock: Both sexes (% total population),73.3
92,British Virgin Islands,2020,Other of concern to UNHCR (number),38
92,British Virgin Islands,2020,Total population of concern to UNHCR (number),38
92,British Virgin Islands,2021,Other of concern to UNHCR (number),20
92,British Virgin Islands,2021,Total population of concern to UNHCR (number),20
96,Brunei Darussalam,2005,International migrant stock: Both sexes (number),"98,441"
96,Brunei Darussalam,2005,International migrant stock: Both sexes (% total population),27
96,Brunei Darussalam,2005,International migrant stock: Male (% total Population),29.6
96,Brunei Darussalam,2005,International migrant stock: Female (% total Population),24.2
96,Brunei Darussalam,2010,International migrant stock: Both sexes (number),"100,587"
96,Brunei Darussalam,2010,International migrant stock: Both sexes (% total population),25.9
96,Brunei Darussalam,2010,International migrant stock: Male (% total Population),28.3
96,Brunei Darussalam,2010,International migrant stock: Female (% total Population),23.3
96,Brunei Darussalam,2010,Other of concern to UNHCR (number),"20,992"
96,Brunei Darussalam,2010,Total population of concern to UNHCR (number),"20,992"
96,Brunei Darussalam,2015,International migrant stock: Both sexes (number),"102,733"
96,Brunei Darussalam,2015,International migrant stock: Both sexes (% total population),24.8
96,Brunei Darussalam,2015,International migrant stock: Male (% total Population),27
96,Brunei Darussalam,2015,International migrant stock: Female (% total Population),22.4
96,Brunei Darussalam,2015,Other of concern to UNHCR (number),"20,524"
96,Brunei Darussalam,2015,Total population of concern to UNHCR (number),"20,524"
96,Brunei Darussalam,2020,International migrant stock: Both sexes (number),"111,959"
96,Brunei Darussalam,2020,International migrant stock: Both sexes (% total population),25.6
96,Brunei Darussalam,2020,International migrant stock: Male (% total Population),27.9
96,Brunei Darussalam,2020,International migrant stock: Female (% total Population),23.1
96,Brunei Darussalam,2020,Other of concern to UNHCR (number),"20,863"
96,Brunei Darussalam,2020,Total population of concern to UNHCR (number),"20,863"
96,Brunei Darussalam,2023,Total refugees and people in refugee-like situations (number),0
96,Brunei Darussalam,2023,"Asylum seekers, including pending cases (number)",0
96,Brunei Darussalam,2023,Other of concern to UNHCR (number),"20,863"
96,Brunei Darussalam,2023,Total population of concern to UNHCR (number),"20,863"
100,Bulgaria,2005,International migrant stock: Both sexes (number),"61,074"
100,Bulgaria,2005,International migrant stock: Both sexes (% total population),0.8
100,Bulgaria,2005,International migrant stock: Male (% total Population),0.7
100,Bulgaria,2005,International migrant stock: Female (% total Population),0.9
100,Bulgaria,2005,Total refugees and people in refugee-like situations (number),"4,413"
100,Bulgaria,2005,"Asylum seekers, including pending cases (number)",805
100,Bulgaria,2005,Total population of concern to UNHCR (number),"5,218"
100,Bulgaria,2010,International migrant stock: Both sexes (number),"76,287"
100,Bulgaria,2010,International migrant stock: Both sexes (% total population),1
100,Bulgaria,2010,International migrant stock: Male (% total Population),0.9
100,Bulgaria,2010,International migrant stock: Female (% total Population),1.1
100,Bulgaria,2010,Total refugees and people in refugee-like situations (number),"5,530"
100,Bulgaria,2010,"Asylum seekers, including pending cases (number)","1,412"
100,Bulgaria,2010,Total population of concern to UNHCR (number),"6,942"
100,Bulgaria,2015,International migrant stock: Both sexes (number),"123,803"
100,Bulgaria,2015,International migrant stock: Both sexes (% total population),1.7
100,Bulgaria,2015,International migrant stock: Male (% total Population),1.7
100,Bulgaria,2015,International migrant stock: Female (% total Population),1.7
100,Bulgaria,2015,Total refugees and people in refugee-like situations (number),"11,046"
100,Bulgaria,2015,"Asylum seekers, including pending cases (number)","7,840"
100,Bulgaria,2015,Other of concern to UNHCR (number),67
100,Bulgaria,2015,Total population of concern to UNHCR (number),"18,953"
100,Bulgaria,2020,International migrant stock: Both sexes (number),"184,363"
100,Bulgaria,2020,International migrant stock: Both sexes (% total population),2.7
100,Bulgaria,2020,International migrant stock: Male (% total Population),2.7
100,Bulgaria,2020,International migrant stock: Female (% total Population),2.6
100,Bulgaria,2020,Total refugees and people in refugee-like situations (number),"20,688"
100,Bulgaria,2020,"Asylum seekers, including pending cases (number)",760
100,Bulgaria,2020,Other of concern to UNHCR (number),12
100,Bulgaria,2020,Total population of concern to UNHCR (number),"21,460"
100,Bulgaria,2023,Total refugees and people in refugee-like situations (number),"189,577"
100,Bulgaria,2023,"Asylum seekers, including pending cases (number)","9,595"
100,Bulgaria,2023,Other of concern to UNHCR (number),998
100,Bulgaria,2023,Total population of concern to UNHCR (number),"199,238"
854,Burkina Faso,2005,International migrant stock: Both sexes (number),"597,658"
854,Burkina Faso,2005,International migrant stock: Both sexes (% total population),4.5
854,Burkina Faso,2005,International migrant stock: Male (% total Population),4.3
854,Burkina Faso,2005,International migrant stock: Female (% total Population),4.6
854,Burkina Faso,2005,Total refugees and people in refugee-like situations (number),511
854,Burkina Faso,2005,"Asylum seekers, including pending cases (number)",784
854,Burkina Faso,2005,Other of concern to UNHCR (number),7
854,Burkina Faso,2005,Total population of concern to UNHCR (number),"1,302"
854,Burkina Faso,2010,International migrant stock: Both sexes (number),"674,438"
854,Burkina Faso,2010,International migrant stock: Both sexes (% total population),4.3
854,Burkina Faso,2010,International migrant stock: Male (% total Population),4.1
854,Burkina Faso,2010,International migrant stock: Female (% total Population),4.5
854,Burkina Faso,2010,Total refugees and people in refugee-like situations (number),531
854,Burkina Faso,2010,"Asylum seekers, including pending cases (number)",534
854,Burkina Faso,2010,Other of concern to UNHCR (number),9
854,Burkina Faso,2010,Total population of concern to UNHCR (number),"1,074"
854,Burkina Faso,2015,International migrant stock: Both sexes (number),"704,676"
854,Burkina Faso,2015,International migrant stock: Both sexes (% total population),3.9
854,Burkina Faso,2015,International migrant stock: Male (% total Population),3.7
854,Burkina Faso,2015,International migrant stock: Female (% total Population),4.1
854,Burkina Faso,2015,Total refugees and people in refugee-like situations (number),"34,027"
854,Burkina Faso,2015,"Asylum seekers, including pending cases (number)",180
854,Burkina Faso,2015,Total population of concern to UNHCR (number),"34,207"
854,Burkina Faso,2020,International migrant stock: Both sexes (number),"723,989"
854,Burkina Faso,2020,International migrant stock: Both sexes (% total population),3.5
854,Burkina Faso,2020,International migrant stock: Male (% total Population),3.3
854,Burkina Faso,2020,International migrant stock: Female (% total Population),3.6
854,Burkina Faso,2020,Total refugees and people in refugee-like situations (number),"19,837"
854,Burkina Faso,2020,"Asylum seekers, including pending cases (number)",33
854,Burkina Faso,2020,Other of concern to UNHCR (number),"921,471"
854,Burkina Faso,2020,Total population of concern to UNHCR (number),"941,341"
854,Burkina Faso,2023,Total refugees and people in refugee-like situations (number),"36,226"
854,Burkina Faso,2023,"Asylum seekers, including pending cases (number)",558
854,Burkina Faso,2023,Other of concern to UNHCR (number),"2,062,534"
854,Burkina Faso,2023,Total population of concern to UNHCR (number),"2,099,318"
108,Burundi,2005,International migrant stock: Both sexes (number),"192,774"
108,Burundi,2005,International migrant stock: Both sexes (% total population),2.6
108,Burundi,2005,International migrant stock: Male (% total Population),2.6
108,Burundi,2005,International migrant stock: Female (% total Population),2.6
108,Burundi,2005,Total refugees and people in refugee-like situations (number),"20,681"
108,Burundi,2005,"Asylum seekers, including pending cases (number)","19,900"
108,Burundi,2005,Other of concern to UNHCR (number),"12,988"
108,Burundi,2005,Total population of concern to UNHCR (number),"53,569"
108,Burundi,2010,International migrant stock: Both sexes (number),"247,321"
108,Burundi,2010,International migrant stock: Both sexes (% total population),2.9
108,Burundi,2010,International migrant stock: Male (% total Population),2.8
108,Burundi,2010,International migrant stock: Female (% total Population),2.9
108,Burundi,2010,Total refugees and people in refugee-like situations (number),"29,365"
108,Burundi,2010,"Asylum seekers, including pending cases (number)","12,062"
108,Burundi,2010,Other of concern to UNHCR (number),"159,338"
108,Burundi,2010,Total population of concern to UNHCR (number),"200,765"
108,Burundi,2015,International migrant stock: Both sexes (number),"298,299"
108,Burundi,2015,International migrant stock: Both sexes (% total population),2.9
108,Burundi,2015,International migrant stock: Male (% total Population),2.9
108,Burundi,2015,International migrant stock: Female (% total Population),3
108,Burundi,2015,Total refugees and people in refugee-like situations (number),"54,126"
108,Burundi,2015,"Asylum seekers, including pending cases (number)","2,733"
108,Burundi,2015,Other of concern to UNHCR (number),"80,851"
108,Burundi,2015,Total population of concern to UNHCR (number),"137,710"
108,Burundi,2020,International migrant stock: Both sexes (number),"344,767"
108,Burundi,2020,International migrant stock: Both sexes (% total population),2.9
108,Burundi,2020,International migrant stock: Male (% total Population),2.9
108,Burundi,2020,International migrant stock: Female (% total Population),2.9
108,Burundi,2020,Total refugees and people in refugee-like situations (number),"76,887"
108,Burundi,2020,"Asylum seekers, including pending cases (number)","9,080"
108,Burundi,2020,Other of concern to UNHCR (number),"31,172"
108,Burundi,2020,Total population of concern to UNHCR (number),"117,139"
108,Burundi,2023,Total refugees and people in refugee-like situations (number),"84,187"
108,Burundi,2023,"Asylum seekers, including pending cases (number)","3,013"
108,Burundi,2023,Other of concern to UNHCR (number),"14,947"
108,Burundi,2023,Total population of concern to UNHCR (number),"102,147"
132,Cabo Verde,2005,International migrant stock: Both sexes (number),"12,700"
132,Cabo Verde,2005,International migrant stock: Both sexes (% total population),2.7
132,Cabo Verde,2005,International migrant stock: Male (% total Population),2.9
132,Cabo Verde,2005,International migrant stock: Female (% total Population),2.6
132,Cabo Verde,2005,Other of concern to UNHCR (number),1
132,Cabo Verde,2005,Total population of concern to UNHCR (number),1
132,Cabo Verde,2010,International migrant stock: Both sexes (number),"14,373"
132,Cabo Verde,2010,International migrant stock: Both sexes (% total population),2.9
132,Cabo Verde,2010,International migrant stock: Male (% total Population),3
132,Cabo Verde,2010,International migrant stock: Female (% total Population),2.9
132,Cabo Verde,2015,International migrant stock: Both sexes (number),"14,924"
132,Cabo Verde,2015,International migrant stock: Both sexes (% total population),2.8
132,Cabo Verde,2015,International migrant stock: Male (% total Population),2.9
132,Cabo Verde,2015,International migrant stock: Female (% total Population),2.8
132,Cabo Verde,2015,Other of concern to UNHCR (number),115
132,Cabo Verde,2015,Total population of concern to UNHCR (number),115
132,Cabo Verde,2020,International migrant stock: Both sexes (number),"15,788"
132,Cabo Verde,2020,International migrant stock: Both sexes (% total population),2.8
132,Cabo Verde,2020,International migrant stock: Male (% total Population),2.9
132,Cabo Verde,2020,International migrant stock: Female (% total Population),2.8
132,Cabo Verde,2020,Other of concern to UNHCR (number),115
132,Cabo Verde,2020,Total population of concern to UNHCR (number),115
132,Cabo Verde,2023,Total refugees and people in refugee-like situations (number),0
132,Cabo Verde,2023,"Asylum seekers, including pending cases (number)",0
132,Cabo Verde,2023,Other of concern to UNHCR (number),115
132,Cabo Verde,2023,Total population of concern to UNHCR (number),115
116,Cambodia,2005,International migrant stock: Both sexes (number),"114,096"
116,Cambodia,2005,International migrant stock: Both sexes (% total population),0.9
116,Cambodia,2005,International migrant stock: Male (% total Population),0.9
116,Cambodia,2005,International migrant stock: Female (% total Population),0.8
116,Cambodia,2005,Total refugees and people in refugee-like situations (number),127
116,Cambodia,2005,"Asylum seekers, including pending cases (number)",68
116,Cambodia,2005,Other of concern to UNHCR (number),207
116,Cambodia,2005,Total population of concern to UNHCR (number),402
116,Cambodia,2010,International migrant stock: Both sexes (number),"82,028"
116,Cambodia,2010,International migrant stock: Both sexes (% total population),0.6
116,Cambodia,2010,International migrant stock: Male (% total Population),0.6
116,Cambodia,2010,International migrant stock: Female (% total Population),0.5
116,Cambodia,2010,Total refugees and people in refugee-like situations (number),129
116,Cambodia,2010,"Asylum seekers, including pending cases (number)",51
116,Cambodia,2010,Total population of concern to UNHCR (number),180
116,Cambodia,2015,International migrant stock: Both sexes (number),"73,962"
116,Cambodia,2015,International migrant stock: Both sexes (% total population),0.5
116,Cambodia,2015,International migrant stock: Male (% total Population),0.5
116,Cambodia,2015,International migrant stock: Female (% total Population),0.4
116,Cambodia,2015,Total refugees and people in refugee-like situations (number),80
116,Cambodia,2015,"Asylum seekers, including pending cases (number)",33
116,Cambodia,2015,Other of concern to UNHCR (number),131
116,Cambodia,2015,Total population of concern to UNHCR (number),244
116,Cambodia,2020,International migrant stock: Both sexes (number),"79,341"
116,Cambodia,2020,International migrant stock: Both sexes (% total population),0.5
116,Cambodia,2020,International migrant stock: Male (% total Population),0.5
116,Cambodia,2020,International migrant stock: Female (% total Population),0.4
116,Cambodia,2020,"Asylum seekers, including pending cases (number)",27
116,Cambodia,2020,Other of concern to UNHCR (number),"57,444"
116,Cambodia,2020,Total population of concern to UNHCR (number),"57,471"
116,Cambodia,2023,Total refugees and people in refugee-like situations (number),24
116,Cambodia,2023,"Asylum seekers, including pending cases (number)",5
116,Cambodia,2023,Other of concern to UNHCR (number),"75,000"
116,Cambodia,2023,Total population of concern to UNHCR (number),"75,029"
120,Cameroon,2005,International migrant stock: Both sexes (number),"265,503"
120,Cameroon,2005,International migrant stock: Both sexes (% total population),1.5
120,Cameroon,2005,International migrant stock: Male (% total Population),1.7
120,Cameroon,2005,International migrant stock: Female (% total Population),1.3
120,Cameroon,2005,Total refugees and people in refugee-like situations (number),"52,042"
120,Cameroon,2005,"Asylum seekers, including pending cases (number)","6,766"
120,Cameroon,2005,Other of concern to UNHCR (number),"7,444"
120,Cameroon,2005,Total population of concern to UNHCR (number),"66,252"
120,Cameroon,2010,International migrant stock: Both sexes (number),"291,474"
120,Cameroon,2010,International migrant stock: Both sexes (% total population),1.4
120,Cameroon,2010,International migrant stock: Male (% total Population),1.6
120,Cameroon,2010,International migrant stock: Female (% total Population),1.3
120,Cameroon,2010,Total refugees and people in refugee-like situations (number),"104,275"
120,Cameroon,2010,"Asylum seekers, including pending cases (number)","2,383"
120,Cameroon,2010,Other of concern to UNHCR (number),66
120,Cameroon,2010,Total population of concern to UNHCR (number),"106,724"
120,Cameroon,2015,International migrant stock: Both sexes (number),"508,346"
120,Cameroon,2015,International migrant stock: Both sexes (% total population),2.2
120,Cameroon,2015,International migrant stock: Male (% total Population),2.2
120,Cameroon,2015,International migrant stock: Female (% total Population),2.2
120,Cameroon,2015,Total refugees and people in refugee-like situations (number),"302,293"
120,Cameroon,2015,"Asylum seekers, including pending cases (number)","7,835"
120,Cameroon,2015,Other of concern to UNHCR (number),"81,693"
120,Cameroon,2015,Total population of concern to UNHCR (number),"391,821"
120,Cameroon,2020,International migrant stock: Both sexes (number),"579,209"
120,Cameroon,2020,International migrant stock: Both sexes (% total population),2.2
120,Cameroon,2020,International migrant stock: Male (% total Population),2.2
120,Cameroon,2020,International migrant stock: Female (% total Population),2.2
120,Cameroon,2020,Total refugees and people in refugee-like situations (number),"414,855"
120,Cameroon,2020,"Asylum seekers, including pending cases (number)","9,886"
120,Cameroon,2020,Other of concern to UNHCR (number),"1,362,138"
120,Cameroon,2020,Total population of concern to UNHCR (number),"1,786,879"
120,Cameroon,2023,Total refugees and people in refugee-like situations (number),"469,277"
120,Cameroon,2023,"Asylum seekers, including pending cases (number)","8,554"
120,Cameroon,2023,Other of concern to UNHCR (number),"1,056,452"
120,Cameroon,2023,Total population of concern to UNHCR (number),"1,534,283"
124,Canada,2005,International migrant stock: Both sexes (number),"6,078,985"
124,Canada,2005,International migrant stock: Both sexes (% total population),18.9
124,Canada,2005,International migrant stock: Male (% total Population),18.3
124,Canada,2005,International migrant stock: Female (% total Population),19.5
124,Canada,2005,Total refugees and people in refugee-like situations (number),"147,171"
124,Canada,2005,"Asylum seekers, including pending cases (number)","20,552"
124,Canada,2005,Other of concern to UNHCR (number),12
124,Canada,2005,Total population of concern to UNHCR (number),"167,735"
124,Canada,2010,International migrant stock: Both sexes (number),"6,761,226"
124,Canada,2010,International migrant stock: Both sexes (% total population),19.8
124,Canada,2010,International migrant stock: Male (% total Population),19.1
124,Canada,2010,International migrant stock: Female (% total Population),20.5
124,Canada,2010,Total refugees and people in refugee-like situations (number),"165,549"
124,Canada,2010,"Asylum seekers, including pending cases (number)","51,025"
124,Canada,2010,Other of concern to UNHCR (number),7
124,Canada,2010,Total population of concern to UNHCR (number),"216,581"
124,Canada,2015,International migrant stock: Both sexes (number),"7,428,657"
124,Canada,2015,International migrant stock: Both sexes (% total population),20.6
124,Canada,2015,International migrant stock: Male (% total Population),19.8
124,Canada,2015,International migrant stock: Female (% total Population),21.4
