Region/Country/Area,,Year,Series,Value
52,Barbados,2005,"Percentage of male and female intentional homicide victims, Male",15.4
52,Barbados,2005,"Percentage of male and female intentional homicide victims, Female",6.5
52,Barbados,2005,"Assault rate per 100,000 population",642.4
52,Barbados,2005,"Kidnapping at the national level, rate per 100,000",8.5
52,Barbados,2005,"Theft at the national level, rate per 100,000 population",419.3
52,Barbados,2005,"Total Sexual Violence at the national level, rate per 100,000",71.2
52,Barbados,2010,"Intentional homicide rates per 100,000",11.3
52,Barbados,2010,"Percentage of male and female intentional homicide victims, Male",17.6
52,Barbados,2010,"Percentage of male and female intentional homicide victims, Female",5.6
52,Barbados,2010,"Assault rate per 100,000 population",550
52,Barbados,2010,"Kidnapping at the national level, rate per 100,000",4.4
52,Barbados,2010,"Theft at the national level, rate per 100,000 population",752.4
52,Barbados,2010,"Total Sexual Violence at the national level, rate per 100,000",61.5
52,Barbados,2015,"Intentional homicide rates per 100,000",11.1
52,Barbados,2015,"Percentage of male and female intentional homicide victims, Male",21.1
52,Barbados,2015,"Percentage of male and female intentional homicide victims, Female",2.1
52,Barbados,2015,"Assault rate per 100,000 population",530.1
52,Barbados,2015,"Kidnapping at the national level, rate per 100,000",5
52,Barbados,2015,"Theft at the national level, rate per 100,000 population",609.2
52,Barbados,2015,"Total Sexual Violence at the national level, rate per 100,000",69.8
52,Barbados,2022,"Intentional homicide rates per 100,000",15.3
52,Barbados,2022,"Percentage of male and female intentional homicide victims, Male",30.4
52,Barbados,2022,"Percentage of male and female intentional homicide victims, Female",1.4
52,Barbados,2022,"Assault rate per 100,000 population",326.3
52,Barbados,2022,"Kidnapping at the national level, rate per 100,000",2.1
52,Barbados,2022,"Theft at the national level, rate per 100,000 population",399.8
52,Barbados,2022,"Total Sexual Violence at the national level, rate per 100,000",44.4
112,Belarus,2002,"Intentional homicide rates per 100,000",9.8
112,Belarus,2005,"Assault rate per 100,000 population",19.3
112,Belarus,2005,"Kidnapping at the national level, rate per 100,000",0.4
112,Belarus,2005,"Theft at the national level, rate per 100,000 population","1,038.70"
112,Belarus,2005,"Total Sexual Violence at the national level, rate per 100,000",8.2
112,Belarus,2010,"Intentional homicide rates per 100,000",4.1
112,Belarus,2010,"Percentage of male and female intentional homicide victims, Male",5.9
112,Belarus,2010,"Percentage of male and female intentional homicide victims, Female",2.6
112,Belarus,2010,"Assault rate per 100,000 population",11.9
112,Belarus,2010,"Kidnapping at the national level, rate per 100,000",0.2
112,Belarus,2010,"Theft at the national level, rate per 100,000 population",756.2
112,Belarus,2010,"Total Sexual Violence at the national level, rate per 100,000",3.8
112,Belarus,2014,"Intentional homicide rates per 100,000",3.5
112,Belarus,2014,"Percentage of male and female intentional homicide victims, Male",5
112,Belarus,2014,"Percentage of male and female intentional homicide victims, Female",2.2
112,Belarus,2014,"Assault rate per 100,000 population",8.6
112,Belarus,2014,"Kidnapping at the national level, rate per 100,000",0.3
112,Belarus,2014,"Theft at the national level, rate per 100,000 population",418.1
112,Belarus,2014,"Total Sexual Violence at the national level, rate per 100,000",4.7
112,Belarus,2015,"Intentional homicide rates per 100,000",3.4
112,Belarus,2015,"Percentage of male and female intentional homicide victims, Male",4.7
112,Belarus,2015,"Percentage of male and female intentional homicide victims, Female",2.2
112,Belarus,2015,"Assault rate per 100,000 population",8.7
112,Belarus,2015,"Kidnapping at the national level, rate per 100,000",0.3
112,Belarus,2015,"Total Sexual Violence at the national level, rate per 100,000",5.5
112,Belarus,2019,"Intentional homicide rates per 100,000",2.3
112,Belarus,2019,"Percentage of male and female intentional homicide victims, Male",3.1
112,Belarus,2019,"Percentage of male and female intentional homicide victims, Female",1.7
112,Belarus,2019,"Assault rate per 100,000 population",7.4
112,Belarus,2019,"Kidnapping at the national level, rate per 100,000",0.1
112,Belarus,2019,"Total Sexual Violence at the national level, rate per 100,000",9.2
56,Belgium,2002,"Intentional homicide rates per 100,000",3.1
56,Belgium,2002,"Percentage of male and female intentional homicide victims, Male",3.7
56,Belgium,2002,"Percentage of male and female intentional homicide victims, Female",2.5
56,Belgium,2005,"Percentage of male and female intentional homicide victims, Male",2.5
56,Belgium,2005,"Percentage of male and female intentional homicide victims, Female",1.7
56,Belgium,2005,"Assault rate per 100,000 population",641
56,Belgium,2005,"Kidnapping at the national level, rate per 100,000",8.7
56,Belgium,2005,"Theft at the national level, rate per 100,000 population","2,066.90"
56,Belgium,2005,"Total Sexual Violence at the national level, rate per 100,000",57.5
56,Belgium,2010,"Percentage of male and female intentional homicide victims, Male",2.2
56,Belgium,2010,"Percentage of male and female intentional homicide victims, Female",1.3
56,Belgium,2010,"Assault rate per 100,000 population",714.8
56,Belgium,2010,"Kidnapping at the national level, rate per 100,000",10.3
56,Belgium,2010,"Theft at the national level, rate per 100,000 population","2,099.20"
56,Belgium,2010,"Total Sexual Violence at the national level, rate per 100,000",65.2
56,Belgium,2015,"Percentage of male and female intentional homicide victims, Male",2.3
56,Belgium,2015,"Percentage of male and female intentional homicide victims, Female",1.8
56,Belgium,2015,"Assault rate per 100,000 population",554.6
56,Belgium,2015,"Kidnapping at the national level, rate per 100,000",10.4
56,Belgium,2015,"Theft at the national level, rate per 100,000 population","2,194.60"
56,Belgium,2015,"Total Sexual Violence at the national level, rate per 100,000",61.2
56,Belgium,2017,"Percentage of male and female intentional homicide victims, Male",1.9
56,Belgium,2017,"Percentage of male and female intentional homicide victims, Female",1.6
56,Belgium,2017,"Assault rate per 100,000 population",551.3
56,Belgium,2017,"Kidnapping at the national level, rate per 100,000",10.3
56,Belgium,2017,"Theft at the national level, rate per 100,000 population","1,963.80"
56,Belgium,2017,"Total Sexual Violence at the national level, rate per 100,000",75.8
56,Belgium,2020,"Assault rate per 100,000 population",480
56,Belgium,2020,"Theft at the national level, rate per 100,000 population","1,347.20"
56,Belgium,2020,"Total Sexual Violence at the national level, rate per 100,000",78.2
56,Belgium,2021,"Intentional homicide rates per 100,000",1.1
56,Belgium,2021,"Percentage of male and female intentional homicide victims, Male",2
56,Belgium,2021,"Percentage of male and female intentional homicide victims, Female",0.2
56,Belgium,2021,"Assault rate per 100,000 population",500.5
56,Belgium,2021,"Total Sexual Violence at the national level, rate per 100,000",84
84,Belize,2004,"Intentional homicide rates per 100,000",29
84,Belize,2004,"Percentage of male and female intentional homicide victims, Male",47.5
84,Belize,2004,"Percentage of male and female intentional homicide victims, Female",10.4
84,Belize,2005,"Intentional homicide rates per 100,000",28.9
84,Belize,2005,"Kidnapping at the national level, rate per 100,000",3.2
84,Belize,2005,"Theft at the national level, rate per 100,000 population",598.5
84,Belize,2009,"Intentional homicide rates per 100,000",30.9
84,Belize,2009,"Percentage of male and female intentional homicide victims, Male",56
84,Belize,2009,"Percentage of male and female intentional homicide victims, Female",5.7
84,Belize,2009,"Assault rate per 100,000 population",165.2
84,Belize,2009,"Kidnapping at the national level, rate per 100,000",0.6
84,Belize,2009,"Theft at the national level, rate per 100,000 population",375.3
84,Belize,2009,"Total Sexual Violence at the national level, rate per 100,000",64.3
84,Belize,2010,"Intentional homicide rates per 100,000",40
84,Belize,2010,"Percentage of male and female intentional homicide victims, Male",70
84,Belize,2010,"Percentage of male and female intentional homicide victims, Female",10
84,Belize,2010,"Theft at the national level, rate per 100,000 population",259.5
84,Belize,2010,"Total Sexual Violence at the national level, rate per 100,000",40.4
84,Belize,2014,"Intentional homicide rates per 100,000",34.9
84,Belize,2014,"Percentage of male and female intentional homicide victims, Male",62.7
84,Belize,2014,"Percentage of male and female intentional homicide victims, Female",6.8
84,Belize,2014,"Assault rate per 100,000 population",295.7
84,Belize,2014,"Kidnapping at the national level, rate per 100,000",1.1
84,Belize,2014,"Theft at the national level, rate per 100,000 population",234.4
84,Belize,2014,"Total Sexual Violence at the national level, rate per 100,000",42.3
84,Belize,2015,"Intentional homicide rates per 100,000",33.1
84,Belize,2015,"Percentage of male and female intentional homicide victims, Male",60.8
84,Belize,2015,"Percentage of male and female intentional homicide victims, Female",5
84,Belize,2015,"Kidnapping at the national level, rate per 100,000",6.7
84,Belize,2015,"Theft at the national level, rate per 100,000 population",219.2
84,Belize,2015,"Total Sexual Violence at the national level, rate per 100,000",51.4
84,Belize,2022,"Intentional homicide rates per 100,000",27.9
84,Belize,2022,"Percentage of male and female intentional homicide victims, Male",51
84,Belize,2022,"Percentage of male and female intentional homicide victims, Female",4.5
84,Belize,2022,"Assault rate per 100,000 population",310.4
84,Belize,2022,"Kidnapping at the national level, rate per 100,000",1.2
84,Belize,2022,"Theft at the national level, rate per 100,000 population",23.9
84,Belize,2022,"Total Sexual Violence at the national level, rate per 100,000",36.5
204,Benin,2017,"Assault rate per 100,000 population",46
204,Benin,2017,"Kidnapping at the national level, rate per 100,000",4.6
60,Bermuda,2004,"Intentional homicide rates per 100,000",1.6
60,Bermuda,2004,"Percentage of male and female intentional homicide victims, Male",0
60,Bermuda,2004,"Percentage of male and female intentional homicide victims, Female",3.1
60,Bermuda,2004,"Assault rate per 100,000 population",693.3
60,Bermuda,2004,"Kidnapping at the national level, rate per 100,000",3.2
60,Bermuda,2004,"Theft at the national level, rate per 100,000 population","1,598.60"
60,Bermuda,2005,"Intentional homicide rates per 100,000",3.2
60,Bermuda,2005,"Percentage of male and female intentional homicide victims, Male",6.5
60,Bermuda,2005,"Percentage of male and female intentional homicide victims, Female",0
60,Bermuda,2010,"Intentional homicide rates per 100,000",11
60,Bermuda,2010,"Percentage of male and female intentional homicide victims, Male",22.7
60,Bermuda,2010,"Percentage of male and female intentional homicide victims, Female",0
60,Bermuda,2010,"Assault rate per 100,000 population",972.5
60,Bermuda,2010,"Kidnapping at the national level, rate per 100,000",1.6
60,Bermuda,2010,"Theft at the national level, rate per 100,000 population",958.3
60,Bermuda,2010,"Total Sexual Violence at the national level, rate per 100,000",145
60,Bermuda,2015,"Intentional homicide rates per 100,000",6.3
60,Bermuda,2015,"Percentage of male and female intentional homicide victims, Male",13
60,Bermuda,2015,"Percentage of male and female intentional homicide victims, Female",0
60,Bermuda,2015,"Assault rate per 100,000 population",91.9
60,Bermuda,2015,"Kidnapping at the national level, rate per 100,000",1.6
60,Bermuda,2015,"Theft at the national level, rate per 100,000 population","2,231.40"
60,Bermuda,2015,"Total Sexual Violence at the national level, rate per 100,000",134.6
60,Bermuda,2016,"Intentional homicide rates per 100,000",12.7
60,Bermuda,2016,"Percentage of male and female intentional homicide victims, Male",26.1
60,Bermuda,2016,"Percentage of male and female intentional homicide victims, Female",0
60,Bermuda,2016,"Assault rate per 100,000 population",72.9
60,Bermuda,2016,"Theft at the national level, rate per 100,000 population","2,143.70"
60,Bermuda,2016,"Total Sexual Violence at the national level, rate per 100,000",142.7
60,Bermuda,2017,"Intentional homicide rates per 100,000",7.9
60,Bermuda,2017,"Percentage of male and female intentional homicide victims, Male",16.3
60,Bermuda,2017,"Percentage of male and female intentional homicide victims, Female",0
60,Bermuda,2017,"Assault rate per 100,000 population",58.5
60,Bermuda,2017,"Kidnapping at the national level, rate per 100,000",0
60,Bermuda,2017,"Total Sexual Violence at the national level, rate per 100,000",145.4
60,Bermuda,2019,"Intentional homicide rates per 100,000",0
60,Bermuda,2019,"Percentage of male and female intentional homicide victims, Male",0
60,Bermuda,2019,"Percentage of male and female intentional homicide victims, Female",0
60,Bermuda,2022,"Intentional homicide rates per 100,000",14
64,Bhutan,2005,"Intentional homicide rates per 100,000",1.7
64,Bhutan,2010,"Intentional homicide rates per 100,000",2.3
64,Bhutan,2010,"Kidnapping at the national level, rate per 100,000",0.1
64,Bhutan,2010,"Theft at the national level, rate per 100,000 population",69.3
64,Bhutan,2010,"Total Sexual Violence at the national level, rate per 100,000",10.1
64,Bhutan,2014,"Assault rate per 100,000 population",70.8
64,Bhutan,2014,"Kidnapping at the national level, rate per 100,000",0.4
64,Bhutan,2014,"Theft at the national level, rate per 100,000 population",72.2
64,Bhutan,2014,"Total Sexual Violence at the national level, rate per 100,000",11
64,Bhutan,2015,"Intentional homicide rates per 100,000",1.6
64,Bhutan,2015,"Percentage of male and female intentional homicide victims, Male",2.5
64,Bhutan,2015,"Percentage of male and female intentional homicide victims, Female",0.6
64,Bhutan,2015,"Assault rate per 100,000 population",59.1
64,Bhutan,2015,"Kidnapping at the national level, rate per 100,000",0.1
64,Bhutan,2015,"Total Sexual Violence at the national level, rate per 100,000",9.1
64,Bhutan,2017,"Intentional homicide rates per 100,000",1.7
64,Bhutan,2017,"Percentage of male and female intentional homicide victims, Male",2.2
64,Bhutan,2017,"Percentage of male and female intentional homicide victims, Female",1.1
64,Bhutan,2017,"Assault rate per 100,000 population",129.6
64,Bhutan,2017,"Kidnapping at the national level, rate per 100,000",0
64,Bhutan,2017,"Theft at the national level, rate per 100,000 population",114.7
64,Bhutan,2017,"Total Sexual Violence at the national level, rate per 100,000",10.2
64,Bhutan,2020,"Intentional homicide rates per 100,000",2.5
64,Bhutan,2020,"Percentage of male and female intentional homicide victims, Male",3.4
64,Bhutan,2020,"Percentage of male and female intentional homicide victims, Female",1.4
64,Bhutan,2020,"Assault rate per 100,000 population",107.2
64,Bhutan,2020,"Kidnapping at the national level, rate per 100,000",0
64,Bhutan,2020,"Theft at the national level, rate per 100,000 population",40.6
68,Bolivia (Plurin. State of),2005,"Assault rate per 100,000 population",64.3
68,Bolivia (Plurin. State of),2005,"Kidnapping at the national level, rate per 100,000",1.1
68,Bolivia (Plurin. State of),2005,"Theft at the national level, rate per 100,000 population",40.5
68,Bolivia (Plurin. State of),2005,"Total Sexual Violence at the national level, rate per 100,000",18.4
68,Bolivia (Plurin. State of),2008,"Percentage of male and female intentional homicide victims, Male",13.9
68,Bolivia (Plurin. State of),2008,"Percentage of male and female intentional homicide victims, Female",2.8
68,Bolivia (Plurin. State of),2008,"Assault rate per 100,000 population",70.7
68,Bolivia (Plurin. State of),2008,"Kidnapping at the national level, rate per 100,000",1.3
68,Bolivia (Plurin. State of),2008,"Theft at the national level, rate per 100,000 population",48.8
68,Bolivia (Plurin. State of),2008,"Total Sexual Violence at the national level, rate per 100,000",26
68,Bolivia (Plurin. State of),2010,"Assault rate per 100,000 population",82.7
68,Bolivia (Plurin. State of),2010,"Kidnapping at the national level, rate per 100,000",0.9
68,Bolivia (Plurin. State of),2010,"Theft at the national level, rate per 100,000 population",49.4
68,Bolivia (Plurin. State of),2010,"Total Sexual Violence at the national level, rate per 100,000",38.6
68,Bolivia (Plurin. State of),2012,"Assault rate per 100,000 population",70.3
68,Bolivia (Plurin. State of),2012,"Kidnapping at the national level, rate per 100,000",1
68,Bolivia (Plurin. State of),2012,"Theft at the national level, rate per 100,000 population",49.2
68,Bolivia (Plurin. State of),2012,"Total Sexual Violence at the national level, rate per 100,000",45.6
68,Bolivia (Plurin. State of),2015,"Intentional homicide rates per 100,000",4.9
68,Bolivia (Plurin. State of),2015,"Percentage of male and female intentional homicide victims, Male",6
68,Bolivia (Plurin. State of),2015,"Percentage of male and female intentional homicide victims, Female",3.5
68,Bolivia (Plurin. State of),2015,"Assault rate per 100,000 population",78
68,Bolivia (Plurin. State of),2015,"Kidnapping at the national level, rate per 100,000",2.7
68,Bolivia (Plurin. State of),2015,"Theft at the national level, rate per 100,000 population",42.5
68,Bolivia (Plurin. State of),2020,"Intentional homicide rates per 100,000",3.6
68,Bolivia (Plurin. State of),2020,"Percentage of male and female intentional homicide victims, Male",3.9
68,Bolivia (Plurin. State of),2020,"Percentage of male and female intentional homicide victims, Female",2.8
68,Bolivia (Plurin. State of),2020,"Assault rate per 100,000 population",47.7
68,Bolivia (Plurin. State of),2020,"Kidnapping at the national level, rate per 100,000",0.2
68,Bolivia (Plurin. State of),2020,"Theft at the national level, rate per 100,000 population",26.9
68,Bolivia (Plurin. State of),2020,"Total Sexual Violence at the national level, rate per 100,000",46.9
68,Bolivia (Plurin. State of),2022,"Intentional homicide rates per 100,000",4
68,Bolivia (Plurin. State of),2022,"Percentage of male and female intentional homicide victims, Male",4.7
68,Bolivia (Plurin. State of),2022,"Percentage of male and female intentional homicide victims, Female",2.7
68,Bolivia (Plurin. State of),2022,"Assault rate per 100,000 population",80.1
68,Bolivia (Plurin. State of),2022,"Kidnapping at the national level, rate per 100,000",0.2
68,Bolivia (Plurin. State of),2022,"Total Sexual Violence at the national level, rate per 100,000",73.9
70,Bosnia and Herzegovina,2002,"Intentional homicide rates per 100,000",2.1
70,Bosnia and Herzegovina,2002,"Percentage of male and female intentional homicide victims, Male",3.2
70,Bosnia and Herzegovina,2002,"Percentage of male and female intentional homicide victims, Female",1.2
70,Bosnia and Herzegovina,2004,"Intentional homicide rates per 100,000",1.6
70,Bosnia and Herzegovina,2005,"Assault rate per 100,000 population",33.4
70,Bosnia and Herzegovina,2005,"Kidnapping at the national level, rate per 100,000",0.2
70,Bosnia and Herzegovina,2005,"Theft at the national level, rate per 100,000 population",449.8
70,Bosnia and Herzegovina,2010,"Intentional homicide rates per 100,000",1.5
70,Bosnia and Herzegovina,2010,"Percentage of male and female intentional homicide victims, Male",2.5
70,Bosnia and Herzegovina,2010,"Percentage of male and female intentional homicide victims, Female",0.5
70,Bosnia and Herzegovina,2010,"Assault rate per 100,000 population",13.3
70,Bosnia and Herzegovina,2010,"Kidnapping at the national level, rate per 100,000",0
70,Bosnia and Herzegovina,2010,"Theft at the national level, rate per 100,000 population",298.1
70,Bosnia and Herzegovina,2010,"Total Sexual Violence at the national level, rate per 100,000",3.9
70,Bosnia and Herzegovina,2015,"Intentional homicide rates per 100,000",1.6
70,Bosnia and Herzegovina,2015,"Percentage of male and female intentional homicide victims, Male",2.3
70,Bosnia and Herzegovina,2015,"Percentage of male and female intentional homicide victims, Female",1
70,Bosnia and Herzegovina,2015,"Assault rate per 100,000 population",28.1
70,Bosnia and Herzegovina,2015,"Kidnapping at the national level, rate per 100,000",0
70,Bosnia and Herzegovina,2015,"Theft at the national level, rate per 100,000 population",138.3
70,Bosnia and Herzegovina,2015,"Total Sexual Violence at the national level, rate per 100,000",4.7
70,Bosnia and Herzegovina,2022,"Intentional homicide rates per 100,000",1.1
70,Bosnia and Herzegovina,2022,"Percentage of male and female intentional homicide victims, Male",1.4
70,Bosnia and Herzegovina,2022,"Percentage of male and female intentional homicide victims, Female",0.7
70,Bosnia and Herzegovina,2022,"Assault rate per 100,000 population",15.6
70,Bosnia and Herzegovina,2022,"Kidnapping at the national level, rate per 100,000",0.4
70,Bosnia and Herzegovina,2022,"Theft at the national level, rate per 100,000 population",95.5
70,Bosnia and Herzegovina,2022,"Total Sexual Violence at the national level, rate per 100,000",4.6
72,Botswana,2005,"Intentional homicide rates per 100,000",15.4
72,Botswana,2010,"Intentional homicide rates per 100,000",14.5
72,Botswana,2010,"Assault rate per 100,000 population",834.6
72,Botswana,2010,"Kidnapping at the national level, rate per 100,000",0.1
72,Botswana,2010,"Theft at the national level, rate per 100,000 population","1,420.70"
72,Botswana,2014,"Assault rate per 100,000 population",745.3
72,Botswana,2014,"Kidnapping at the national level, rate per 100,000",0.1
72,Botswana,2014,"Theft at the national level, rate per 100,000 population","1,312.00"
72,Botswana,2014,"Total Sexual Violence at the national level, rate per 100,000",121.7
72,Botswana,2021,"Intentional homicide rates per 100,000",10.5
72,Botswana,2021,"Percentage of male and female intentional homicide victims, Female",7.6
76,Brazil,2005,"Intentional homicide rates per 100,000",25.5
76,Brazil,2005,"Percentage of male and female intentional homicide victims, Male",47.3
76,Brazil,2005,"Percentage of male and female intentional homicide victims, Female",4.1
76,Brazil,2010,"Intentional homicide rates per 100,000",26.6
76,Brazil,2010,"Percentage of male and female intentional homicide victims, Male",49.4
76,Brazil,2010,"Percentage of male and female intentional homicide victims, Female",4.5
76,Brazil,2010,"Assault rate per 100,000 population",364.5
76,Brazil,2010,"Kidnapping at the national level, rate per 100,000",0.2
76,Brazil,2010,"Theft at the national level, rate per 100,000 population",704.2
76,Brazil,2010,"Total Sexual Violence at the national level, rate per 100,000",23.7
76,Brazil,2013,"Intentional homicide rates per 100,000",28.2
76,Brazil,2013,"Percentage of male and female intentional homicide victims, Male",52.3
76,Brazil,2013,"Percentage of male and female intentional homicide victims, Female",4.7
76,Brazil,2013,"Assault rate per 100,000 population",327.9
76,Brazil,2013,"Kidnapping at the national level, rate per 100,000",0.2
76,Brazil,2013,"Theft at the national level, rate per 100,000 population",884.8
76,Brazil,2013,"Total Sexual Violence at the national level, rate per 100,000",27.9
76,Brazil,2015,"Intentional homicide rates per 100,000",28.4
76,Brazil,2015,"Percentage of male and female intentional homicide victims, Male",52.9
76,Brazil,2015,"Percentage of male and female intentional homicide victims, Female",4.4
76,Brazil,2015,"Assault rate per 100,000 population",302.7
76,Brazil,2015,"Kidnapping at the national level, rate per 100,000",0.2
76,Brazil,2020,"Intentional homicide rates per 100,000",22.4
76,Brazil,2020,"Percentage of male and female intentional homicide victims, Male",41.8
76,Brazil,2020,"Percentage of male and female intentional homicide victims, Female",3.5
76,Brazil,2020,"Assault rate per 100,000 population",216.8
76,Brazil,2020,"Kidnapping at the national level, rate per 100,000",2.1
76,Brazil,2020,"Theft at the national level, rate per 100,000 population",630.8
76,Brazil,2021,"Intentional homicide rates per 100,000",21.3
76,Brazil,2021,"Percentage of male and female intentional homicide victims, Male",39.6
76,Brazil,2021,"Percentage of male and female intentional homicide victims, Female",3.5
76,Brazil,2022,"Intentional homicide rates per 100,000",20.6
92,British Virgin Islands,2004,"Intentional homicide rates per 100,000",17.6
92,British Virgin Islands,2004,"Percentage of male and female intentional homicide victims, Male",26.2
92,British Virgin Islands,2004,"Percentage of male and female intentional homicide victims, Female",8.9
92,British Virgin Islands,2006,"Intentional homicide rates per 100,000",8.2
92,British Virgin Islands,2006,"Percentage of male and female intentional homicide victims, Male",8.2
92,British Virgin Islands,2006,"Percentage of male and female intentional homicide victims, Female",8.2
96,Brunei Darussalam,2000,"Intentional homicide rates per 100,000",1.2
96,Brunei Darussalam,2000,"Percentage of male and female intentional homicide victims, Male",1.1
96,Brunei Darussalam,2000,"Percentage of male and female intentional homicide victims, Female",1.3
96,Brunei Darussalam,2005,"Intentional homicide rates per 100,000",0.5
96,Brunei Darussalam,2005,"Assault rate per 100,000 population",144.5
96,Brunei Darussalam,2005,"Kidnapping at the national level, rate per 100,000",0
96,Brunei Darussalam,2005,"Theft at the national level, rate per 100,000 population",327.8
96,Brunei Darussalam,2006,"Intentional homicide rates per 100,000",0.8
96,Brunei Darussalam,2006,"Assault rate per 100,000 population",121
96,Brunei Darussalam,2006,"Kidnapping at the national level, rate per 100,000",0
96,Brunei Darussalam,2006,"Theft at the national level, rate per 100,000 population",304.7
96,Brunei Darussalam,2010,"Intentional homicide rates per 100,000",0.3
96,Brunei Darussalam,2013,"Intentional homicide rates per 100,000",0.5
100,Bulgaria,2005,"Intentional homicide rates per 100,000",2.5
100,Bulgaria,2005,"Percentage of male and female intentional homicide victims, Male",3.9
100,Bulgaria,2005,"Percentage of male and female intentional homicide victims, Female",1.3
100,Bulgaria,2005,"Assault rate per 100,000 population",46.8
100,Bulgaria,2005,"Kidnapping at the national level, rate per 100,000",2.4
100,Bulgaria,2005,"Theft at the national level, rate per 100,000 population",551.7
100,Bulgaria,2005,"Total Sexual Violence at the national level, rate per 100,000",13.3
100,Bulgaria,2010,"Intentional homicide rates per 100,000",1.9
100,Bulgaria,2010,"Percentage of male and female intentional homicide victims, Male",3.3
100,Bulgaria,2010,"Percentage of male and female intentional homicide victims, Female",0.7
100,Bulgaria,2010,"Assault rate per 100,000 population",40
100,Bulgaria,2010,"Kidnapping at the national level, rate per 100,000",1.6
100,Bulgaria,2010,"Theft at the national level, rate per 100,000 population",664.9
100,Bulgaria,2010,"Total Sexual Violence at the national level, rate per 100,000",9.2
100,Bulgaria,2015,"Intentional homicide rates per 100,000",1.7
100,Bulgaria,2015,"Percentage of male and female intentional homicide victims, Male",2.7
100,Bulgaria,2015,"Percentage of male and female intentional homicide victims, Female",0.8
100,Bulgaria,2015,"Assault rate per 100,000 population",34.5
100,Bulgaria,2015,"Kidnapping at the national level, rate per 100,000",1
100,Bulgaria,2015,"Theft at the national level, rate per 100,000 population",524.2
100,Bulgaria,2015,"Total Sexual Violence at the national level, rate per 100,000",8.2
100,Bulgaria,2022,"Intentional homicide rates per 100,000",1.1
100,Bulgaria,2022,"Percentage of male and female intentional homicide victims, Male",1.4
100,Bulgaria,2022,"Percentage of male and female intentional homicide victims, Female",0.8
100,Bulgaria,2022,"Assault rate per 100,000 population",46.2
100,Bulgaria,2022,"Kidnapping at the national level, rate per 100,000",1.2
100,Bulgaria,2022,"Theft at the national level, rate per 100,000 population",416.5
100,Bulgaria,2022,"Total Sexual Violence at the national level, rate per 100,000",8.4
108,Burundi,2010,"Assault rate per 100,000 population",3.3
108,Burundi,2010,"Kidnapping at the national level, rate per 100,000",0.3
108,Burundi,2010,"Total Sexual Violence at the national level, rate per 100,000",7.7
108,Burundi,2014,"Intentional homicide rates per 100,000",5.4
108,Burundi,2014,"Percentage of male and female intentional homicide victims, Male",8.9
108,Burundi,2014,"Percentage of male and female intentional homicide victims, Female",1.9
108,Burundi,2014,"Assault rate per 100,000 population",5.2
108,Burundi,2014,"Kidnapping at the national level, rate per 100,000",0.8
108,Burundi,2014,"Theft at the national level, rate per 100,000 population",7.7
108,Burundi,2014,"Total Sexual Violence at the national level, rate per 100,000",12.1
108,Burundi,2015,"Intentional homicide rates per 100,000",4.3
108,Burundi,2015,"Percentage of male and female intentional homicide victims, Male",7.2
108,Burundi,2015,"Percentage of male and female intentional homicide victims, Female",1.4
108,Burundi,2016,"Intentional homicide rates per 100,000",5.8
108,Burundi,2016,"Percentage of male and female intentional homicide victims, Male",9.5
108,Burundi,2016,"Percentage of male and female intentional homicide victims, Female",2.2
132,Cabo Verde,2005,"Intentional homicide rates per 100,000",8.9
132,Cabo Verde,2006,"Intentional homicide rates per 100,000",7
132,Cabo Verde,2010,"Assault rate per 100,000 population",784.7
132,Cabo Verde,2010,"Kidnapping at the national level, rate per 100,000",1.2
132,Cabo Verde,2010,"Theft at the national level, rate per 100,000 population",719.7
132,Cabo Verde,2010,"Total Sexual Violence at the national level, rate per 100,000",38.9
132,Cabo Verde,2015,"Intentional homicide rates per 100,000",8.3
132,Cabo Verde,2015,"Percentage of male and female intentional homicide victims, Male",14.2
132,Cabo Verde,2015,"Percentage of male and female intentional homicide victims, Female",2.5
132,Cabo Verde,2015,"Assault rate per 100,000 population",761.5
132,Cabo Verde,2015,"Kidnapping at the national level, rate per 100,000",0.9
132,Cabo Verde,2015,"Theft at the national level, rate per 100,000 population",746.5
132,Cabo Verde,2015,"Total Sexual Violence at the national level, rate per 100,000",39.8
132,Cabo Verde,2018,"Intentional homicide rates per 100,000",5.4
132,Cabo Verde,2018,"Percentage of male and female intentional homicide victims, Male",8.1
132,Cabo Verde,2018,"Percentage of male and female intentional homicide victims, Female",2.8
132,Cabo Verde,2018,"Assault rate per 100,000 population",527.8
132,Cabo Verde,2018,"Kidnapping at the national level, rate per 100,000",2.5
132,Cabo Verde,2018,"Theft at the national level, rate per 100,000 population",600.3
132,Cabo Verde,2018,"Total Sexual Violence at the national level, rate per 100,000",27.8
132,Cabo Verde,2020,"Intentional homicide rates per 100,000",6.2
132,Cabo Verde,2020,"Percentage of male and female intentional homicide victims, Male",9.3
132,Cabo Verde,2020,"Percentage of male and female intentional homicide victims, Female",3.1
116,Cambodia,2005,"Intentional homicide rates per 100,000",3.4
116,Cambodia,2010,"Intentional homicide rates per 100,000",2.3
116,Cambodia,2011,"Intentional homicide rates per 100,000",1.8
120,Cameroon,2003,"Intentional homicide rates per 100,000",6.1
120,Cameroon,2003,"Assault rate per 100,000 population",18.3
120,Cameroon,2003,"Theft at the national level, rate per 100,000 population",72.4
120,Cameroon,2005,"Assault rate per 100,000 population",18.2
