Region/Country/Area,Country/Region Name,Year,Series,Value
112,Belarus,2020,"Seats held by women in national parliament, as of February (%)",40.0
112,Belarus,2021,"Seats held by women in national parliament, as of February (%)",40.0
112,Belarus,2022,"Seats held by women in national parliament, as of February (%)",40.0
112,Belarus,2023,"Seats held by women in national parliament, as of February (%)",40.0
112,Belarus,2024,"Seats held by women in national parliament, as of February (%)",40.0
56,Belgium,2000,"Seats held by women in national parliament, as of February (%)",23.3
56,Belgium,2005,"Seats held by women in national parliament, as of February (%)",34.7
56,Belgium,2010,"Seats held by women in national parliament, as of February (%)",38.0
56,Belgium,2015,"Seats held by women in national parliament, as of February (%)",39.3
56,Belgium,2020,"Seats held by women in national parliament, as of February (%)",40.7
56,Belgium,2021,"Seats held by women in national parliament, as of February (%)",42.0
56,Belgium,2022,"Seats held by women in national parliament, as of February (%)",42.0
56,Belgium,2023,"Seats held by women in national parliament, as of February (%)",42.7
56,Belgium,2024,"Seats held by women in national parliament, as of February (%)",42.7
84,Belize,2000,"Seats held by women in national parliament, as of February (%)",6.9
84,Belize,2005,"Seats held by women in national parliament, as of February (%)",6.7
84,Belize,2010,"Seats held by women in national parliament, as of February (%)",0.0
84,Belize,2015,"Seats held by women in national parliament, as of February (%)",3.1
84,Belize,2020,"Seats held by women in national parliament, as of February (%)",9.4
84,Belize,2021,"Seats held by women in national parliament, as of February (%)",12.5
84,Belize,2022,"Seats held by women in national parliament, as of February (%)",12.5
84,Belize,2023,"Seats held by women in national parliament, as of February (%)",15.6
84,Belize,2024,"Seats held by women in national parliament, as of February (%)",15.6
204,Benin,2000,"Seats held by women in national parliament, as of February (%)",6.0
204,Benin,2005,"Seats held by women in national parliament, as of February (%)",7.2
204,Benin,2010,"Seats held by women in national parliament, as of February (%)",10.8
204,Benin,2015,"Seats held by women in national parliament, as of February (%)",8.4
204,Benin,2020,"Seats held by women in national parliament, as of February (%)",7.2
204,Benin,2021,"Seats held by women in national parliament, as of February (%)",8.4
204,Benin,2022,"Seats held by women in national parliament, as of February (%)",7.4
204,Benin,2023,"Seats held by women in national parliament, as of February (%)",7.4
204,Benin,2024,"Seats held by women in national parliament, as of February (%)",26.6
64,Bhutan,2000,"Seats held by women in national parliament, as of February (%)",2.0
64,Bhutan,2005,"Seats held by women in national parliament, as of February (%)",9.3
64,Bhutan,2010,"Seats held by women in national parliament, as of February (%)",8.5
64,Bhutan,2015,"Seats held by women in national parliament, as of February (%)",8.5
64,Bhutan,2020,"Seats held by women in national parliament, as of February (%)",14.9
64,Bhutan,2021,"Seats held by women in national parliament, as of February (%)",14.9
64,Bhutan,2022,"Seats held by women in national parliament, as of February (%)",17.4
64,Bhutan,2023,"Seats held by women in national parliament, as of February (%)",17.4
64,Bhutan,2024,"Seats held by women in national parliament, as of February (%)",17.4
68,Bolivia (Plurin. State of),2000,"Seats held by women in national parliament, as of February (%)",11.5
68,Bolivia (Plurin. State of),2005,"Seats held by women in national parliament, as of February (%)",19.2
68,Bolivia (Plurin. State of),2010,"Seats held by women in national parliament, as of February (%)",22.3
68,Bolivia (Plurin. State of),2015,"Seats held by women in national parliament, as of February (%)",53.1
68,Bolivia (Plurin. State of),2020,"Seats held by women in national parliament, as of February (%)",53.1
68,Bolivia (Plurin. State of),2021,"Seats held by women in national parliament, as of February (%)",46.2
68,Bolivia (Plurin. State of),2022,"Seats held by women in national parliament, as of February (%)",46.2
68,Bolivia (Plurin. State of),2023,"Seats held by women in national parliament, as of February (%)",46.2
68,Bolivia (Plurin. State of),2024,"Seats held by women in national parliament, as of February (%)",46.2
70,Bosnia and Herzegovina,2000,"Seats held by women in national parliament, as of February (%)",7.1
70,Bosnia and Herzegovina,2005,"Seats held by women in national parliament, as of February (%)",16.7
70,Bosnia and Herzegovina,2010,"Seats held by women in national parliament, as of February (%)",19.0
70,Bosnia and Herzegovina,2015,"Seats held by women in national parliament, as of February (%)",21.4
70,Bosnia and Herzegovina,2020,"Seats held by women in national parliament, as of February (%)",21.4
70,Bosnia and Herzegovina,2021,"Seats held by women in national parliament, as of February (%)",26.2
70,Bosnia and Herzegovina,2022,"Seats held by women in national parliament, as of February (%)",26.2
70,Bosnia and Herzegovina,2023,"Seats held by women in national parliament, as of February (%)",19.1
70,Bosnia and Herzegovina,2024,"Seats held by women in national parliament, as of February (%)",19.1
72,Botswana,2000,"Seats held by women in national parliament, as of February (%)",17.0
72,Botswana,2005,"Seats held by women in national parliament, as of February (%)",11.1
72,Botswana,2010,"Seats held by women in national parliament, as of February (%)",7.9
72,Botswana,2015,"Seats held by women in national parliament, as of February (%)",9.5
72,Botswana,2020,"Seats held by women in national parliament, as of February (%)",10.8
72,Botswana,2021,"Seats held by women in national parliament, as of February (%)",10.8
72,Botswana,2022,"Seats held by women in national parliament, as of February (%)",11.1
72,Botswana,2023,"Seats held by women in national parliament, as of February (%)",11.1
72,Botswana,2024,"Seats held by women in national parliament, as of February (%)",11.1
76,Brazil,2000,"Seats held by women in national parliament, as of February (%)",5.7
76,Brazil,2005,"Seats held by women in national parliament, as of February (%)",8.6
76,Brazil,2010,"Seats held by women in national parliament, as of February (%)",8.8
76,Brazil,2015,"Seats held by women in national parliament, as of February (%)",9.0
76,Brazil,2020,"Seats held by women in national parliament, as of February (%)",14.6
76,Brazil,2021,"Seats held by women in national parliament, as of February (%)",15.2
76,Brazil,2022,"Seats held by women in national parliament, as of February (%)",14.8
76,Brazil,2023,"Seats held by women in national parliament, as of February (%)",17.7
76,Brazil,2024,"Seats held by women in national parliament, as of February (%)",17.5
96,Brunei Darussalam,2020,"Seats held by women in national parliament, as of February (%)",9.1
96,Brunei Darussalam,2021,"Seats held by women in national parliament, as of February (%)",9.1
96,Brunei Darussalam,2022,"Seats held by women in national parliament, as of February (%)",9.1
96,Brunei Darussalam,2023,"Seats held by women in national parliament, as of February (%)",9.1
96,Brunei Darussalam,2024,"Seats held by women in national parliament, as of February (%)",11.8
100,Bulgaria,2000,"Seats held by women in national parliament, as of February (%)",10.8
100,Bulgaria,2005,"Seats held by women in national parliament, as of February (%)",26.3
100,Bulgaria,2010,"Seats held by women in national parliament, as of February (%)",20.8
100,Bulgaria,2015,"Seats held by women in national parliament, as of February (%)",20.4
100,Bulgaria,2020,"Seats held by women in national parliament, as of February (%)",26.7
100,Bulgaria,2021,"Seats held by women in national parliament, as of February (%)",27.1
100,Bulgaria,2022,"Seats held by women in national parliament, as of February (%)",22.5
100,Bulgaria,2023,"Seats held by women in national parliament, as of February (%)",24.2
100,Bulgaria,2024,"Seats held by women in national parliament, as of February (%)",25.4
854,Burkina Faso,2000,"Seats held by women in national parliament, as of February (%)",8.1
854,Burkina Faso,2005,"Seats held by women in national parliament, as of February (%)",11.7
854,Burkina Faso,2010,"Seats held by women in national parliament, as of February (%)",15.3
854,Burkina Faso,2015,"Seats held by women in national parliament, as of February (%)",13.3
854,Burkina Faso,2020,"Seats held by women in national parliament, as of February (%)",13.4
854,Burkina Faso,2021,"Seats held by women in national parliament, as of February (%)",6.3
854,Burkina Faso,2022,"Seats held by women in national parliament, as of February (%)",6.3
854,Burkina Faso,2023,"Seats held by women in national parliament, as of February (%)",16.9
854,Burkina Faso,2024,"Seats held by women in national parliament, as of February (%)",16.9
108,Burundi,2000,"Seats held by women in national parliament, as of February (%)",6.0
108,Burundi,2005,"Seats held by women in national parliament, as of February (%)",18.4
108,Burundi,2010,"Seats held by women in national parliament, as of February (%)",31.4
108,Burundi,2015,"Seats held by women in national parliament, as of February (%)",30.5
108,Burundi,2020,"Seats held by women in national parliament, as of February (%)",36.4
108,Burundi,2021,"Seats held by women in national parliament, as of February (%)",38.2
108,Burundi,2022,"Seats held by women in national parliament, as of February (%)",38.2
108,Burundi,2023,"Seats held by women in national parliament, as of February (%)",38.2
108,Burundi,2024,"Seats held by women in national parliament, as of February (%)",38.2
132,Cabo Verde,2000,"Seats held by women in national parliament, as of February (%)",11.1
132,Cabo Verde,2005,"Seats held by women in national parliament, as of February (%)",11.1
132,Cabo Verde,2010,"Seats held by women in national parliament, as of February (%)",18.1
132,Cabo Verde,2015,"Seats held by women in national parliament, as of February (%)",20.8
132,Cabo Verde,2020,"Seats held by women in national parliament, as of February (%)",25.0
132,Cabo Verde,2021,"Seats held by women in national parliament, as of February (%)",26.4
132,Cabo Verde,2022,"Seats held by women in national parliament, as of February (%)",38.9
132,Cabo Verde,2023,"Seats held by women in national parliament, as of February (%)",41.7
132,Cabo Verde,2024,"Seats held by women in national parliament, as of February (%)",38.9
116,Cambodia,2000,"Seats held by women in national parliament, as of February (%)",8.2
116,Cambodia,2005,"Seats held by women in national parliament, as of February (%)",9.8
116,Cambodia,2010,"Seats held by women in national parliament, as of February (%)",21.1
116,Cambodia,2015,"Seats held by women in national parliament, as of February (%)",20.3
116,Cambodia,2020,"Seats held by women in national parliament, as of February (%)",20.0
116,Cambodia,2021,"Seats held by women in national parliament, as of February (%)",21.6
116,Cambodia,2022,"Seats held by women in national parliament, as of February (%)",20.8
116,Cambodia,2023,"Seats held by women in national parliament, as of February (%)",20.8
116,Cambodia,2024,"Seats held by women in national parliament, as of February (%)",13.6
120,Cameroon,2000,"Seats held by women in national parliament, as of February (%)",5.6
120,Cameroon,2005,"Seats held by women in national parliament, as of February (%)",8.9
120,Cameroon,2010,"Seats held by women in national parliament, as of February (%)",13.9
120,Cameroon,2015,"Seats held by women in national parliament, as of February (%)",31.1
120,Cameroon,2020,"Seats held by women in national parliament, as of February (%)",31.1
120,Cameroon,2021,"Seats held by women in national parliament, as of February (%)",33.9
120,Cameroon,2022,"Seats held by women in national parliament, as of February (%)",33.9
120,Cameroon,2023,"Seats held by women in national parliament, as of February (%)",33.9
120,Cameroon,2024,"Seats held by women in national parliament, as of February (%)",33.9
124,Canada,2000,"Seats held by women in national parliament, as of February (%)",20.6
124,Canada,2005,"Seats held by women in national parliament, as of February (%)",21.1
124,Canada,2010,"Seats held by women in national parliament, as of February (%)",22.1
124,Canada,2015,"Seats held by women in national parliament, as of February (%)",25.2
124,Canada,2020,"Seats held by women in national parliament, as of February (%)",29.0
124,Canada,2021,"Seats held by women in national parliament, as of February (%)",29.6
124,Canada,2022,"Seats held by women in national parliament, as of February (%)",30.5
124,Canada,2023,"Seats held by women in national parliament, as of February (%)",30.7
124,Canada,2024,"Seats held by women in national parliament, as of February (%)",30.6
140,Central African Republic,2000,"Seats held by women in national parliament, as of February (%)",7.3
140,Central African Republic,2010,"Seats held by women in national parliament, as of February (%)",9.6
140,Central African Republic,2020,"Seats held by women in national parliament, as of February (%)",8.6
140,Central African Republic,2021,"Seats held by women in national parliament, as of February (%)",8.6
140,Central African Republic,2022,"Seats held by women in national parliament, as of February (%)",12.9
140,Central African Republic,2023,"Seats held by women in national parliament, as of February (%)",12.9
140,Central African Republic,2024,"Seats held by women in national parliament, as of February (%)",11.4
148,Chad,2000,"Seats held by women in national parliament, as of February (%)",2.4
148,Chad,2005,"Seats held by women in national parliament, as of February (%)",6.5
148,Chad,2010,"Seats held by women in national parliament, as of February (%)",5.2
148,Chad,2015,"Seats held by women in national parliament, as of February (%)",14.9
148,Chad,2020,"Seats held by women in national parliament, as of February (%)",15.4
148,Chad,2021,"Seats held by women in national parliament, as of February (%)",15.4
148,Chad,2022,"Seats held by women in national parliament, as of February (%)",31.2
148,Chad,2023,"Seats held by women in national parliament, as of February (%)",25.9
148,Chad,2024,"Seats held by women in national parliament, as of February (%)",26.4
152,Chile,2000,"Seats held by women in national parliament, as of February (%)",10.8
152,Chile,2005,"Seats held by women in national parliament, as of February (%)",12.5
152,Chile,2010,"Seats held by women in national parliament, as of February (%)",14.2
152,Chile,2015,"Seats held by women in national parliament, as of February (%)",15.8
152,Chile,2020,"Seats held by women in national parliament, as of February (%)",22.6
152,Chile,2021,"Seats held by women in national parliament, as of February (%)",22.6
152,Chile,2022,"Seats held by women in national parliament, as of February (%)",35.5
152,Chile,2023,"Seats held by women in national parliament, as of February (%)",35.5
152,Chile,2024,"Seats held by women in national parliament, as of February (%)",35.5
156,China,2000,"Seats held by women in national parliament, as of February (%)",21.8
156,China,2005,"Seats held by women in national parliament, as of February (%)",20.2
156,China,2010,"Seats held by women in national parliament, as of February (%)",21.3
156,China,2015,"Seats held by women in national parliament, as of February (%)",23.6
156,China,2020,"Seats held by women in national parliament, as of February (%)",24.9
156,China,2021,"Seats held by women in national parliament, as of February (%)",24.9
156,China,2022,"Seats held by women in national parliament, as of February (%)",24.9
156,China,2023,"Seats held by women in national parliament, as of February (%)",24.9
156,China,2024,"Seats held by women in national parliament, as of February (%)",26.5
170,Colombia,2000,"Seats held by women in national parliament, as of February (%)",11.8
170,Colombia,2005,"Seats held by women in national parliament, as of February (%)",12.0
170,Colombia,2010,"Seats held by women in national parliament, as of February (%)",8.4
170,Colombia,2015,"Seats held by women in national parliament, as of February (%)",19.9
170,Colombia,2020,"Seats held by women in national parliament, as of February (%)",18.3
170,Colombia,2021,"Seats held by women in national parliament, as of February (%)",18.8
170,Colombia,2022,"Seats held by women in national parliament, as of February (%)",18.6
170,Colombia,2023,"Seats held by women in national parliament, as of February (%)",28.9
170,Colombia,2024,"Seats held by women in national parliament, as of February (%)",28.9
174,Comoros,2005,"Seats held by women in national parliament, as of February (%)",3.0
174,Comoros,2010,"Seats held by women in national parliament, as of February (%)",3.0
174,Comoros,2020,"Seats held by women in national parliament, as of February (%)",6.1
174,Comoros,2021,"Seats held by women in national parliament, as of February (%)",16.7
174,Comoros,2022,"Seats held by women in national parliament, as of February (%)",16.7
174,Comoros,2023,"Seats held by women in national parliament, as of February (%)",16.7
174,Comoros,2024,"Seats held by women in national parliament, as of February (%)",16.7
178,Congo,2000,"Seats held by women in national parliament, as of February (%)",12.0
178,Congo,2005,"Seats held by women in national parliament, as of February (%)",8.5
178,Congo,2010,"Seats held by women in national parliament, as of February (%)",7.3
178,Congo,2015,"Seats held by women in national parliament, as of February (%)",7.4
178,Congo,2020,"Seats held by women in national parliament, as of February (%)",11.3
178,Congo,2021,"Seats held by women in national parliament, as of February (%)",11.3
178,Congo,2022,"Seats held by women in national parliament, as of February (%)",11.3
178,Congo,2023,"Seats held by women in national parliament, as of February (%)",14.6
178,Congo,2024,"Seats held by women in national parliament, as of February (%)",14.6
188,Costa Rica,2000,"Seats held by women in national parliament, as of February (%)",19.3
188,Costa Rica,2005,"Seats held by women in national parliament, as of February (%)",35.1
188,Costa Rica,2010,"Seats held by women in national parliament, as of February (%)",36.8
188,Costa Rica,2015,"Seats held by women in national parliament, as of February (%)",33.3
188,Costa Rica,2020,"Seats held by women in national parliament, as of February (%)",45.6
188,Costa Rica,2021,"Seats held by women in national parliament, as of February (%)",45.6
188,Costa Rica,2022,"Seats held by women in national parliament, as of February (%)",45.6
188,Costa Rica,2023,"Seats held by women in national parliament, as of February (%)",47.4
188,Costa Rica,2024,"Seats held by women in national parliament, as of February (%)",47.4
384,Côte d’Ivoire,2000,"Seats held by women in national parliament, as of February (%)",8.5
384,Côte d’Ivoire,2005,"Seats held by women in national parliament, as of February (%)",8.5
384,Côte d’Ivoire,2010,"Seats held by women in national parliament, as of February (%)",8.9
384,Côte d’Ivoire,2015,"Seats held by women in national parliament, as of February (%)",9.2
384,Côte d’Ivoire,2020,"Seats held by women in national parliament, as of February (%)",12.0
384,Côte d’Ivoire,2021,"Seats held by women in national parliament, as of February (%)",11.4
384,Côte d’Ivoire,2022,"Seats held by women in national parliament, as of February (%)",14.2
384,Côte d’Ivoire,2023,"Seats held by women in national parliament, as of February (%)",13.7
384,Côte d’Ivoire,2024,"Seats held by women in national parliament, as of February (%)",13.4
191,Croatia,2000,"Seats held by women in national parliament, as of February (%)",0.0
191,Croatia,2005,"Seats held by women in national parliament, as of February (%)",21.7
191,Croatia,2010,"Seats held by women in national parliament, as of February (%)",23.5
191,Croatia,2015,"Seats held by women in national parliament, as of February (%)",25.8
191,Croatia,2020,"Seats held by women in national parliament, as of February (%)",19.2
191,Croatia,2021,"Seats held by women in national parliament, as of February (%)",31.1
191,Croatia,2022,"Seats held by women in national parliament, as of February (%)",31.8
191,Croatia,2023,"Seats held by women in national parliament, as of February (%)",31.8
191,Croatia,2024,"Seats held by women in national parliament, as of February (%)",33.8
192,Cuba,2000,"Seats held by women in national parliament, as of February (%)",27.6
192,Cuba,2005,"Seats held by women in national parliament, as of February (%)",36.0
192,Cuba,2010,"Seats held by women in national parliament, as of February (%)",43.2
192,Cuba,2015,"Seats held by women in national parliament, as of February (%)",48.9
192,Cuba,2020,"Seats held by women in national parliament, as of February (%)",53.2
192,Cuba,2021,"Seats held by women in national parliament, as of February (%)",53.4
192,Cuba,2022,"Seats held by women in national parliament, as of February (%)",53.4
192,Cuba,2023,"Seats held by women in national parliament, as of February (%)",53.4
192,Cuba,2024,"Seats held by women in national parliament, as of February (%)",55.7
196,Cyprus,2000,"Seats held by women in national parliament, as of February (%)",5.4
196,Cyprus,2005,"Seats held by women in national parliament, as of February (%)",16.1
196,Cyprus,2010,"Seats held by women in national parliament, as of February (%)",12.5
196,Cyprus,2015,"Seats held by women in national parliament, as of February (%)",12.5
196,Cyprus,2020,"Seats held by women in national parliament, as of February (%)",19.6
196,Cyprus,2021,"Seats held by women in national parliament, as of February (%)",21.4
196,Cyprus,2022,"Seats held by women in national parliament, as of February (%)",14.3
196,Cyprus,2023,"Seats held by women in national parliament, as of February (%)",14.3
196,Cyprus,2024,"Seats held by women in national parliament, as of February (%)",14.3
203,Czechia,2000,"Seats held by women in national parliament, as of February (%)",15.0
203,Czechia,2005,"Seats held by women in national parliament, as of February (%)",17.0
203,Czechia,2010,"Seats held by women in national parliament, as of February (%)",15.5
203,Czechia,2015,"Seats held by women in national parliament, as of February (%)",19.0
203,Czechia,2020,"Seats held by women in national parliament, as of February (%)",22.5
203,Czechia,2021,"Seats held by women in national parliament, as of February (%)",23.0
203,Czechia,2022,"Seats held by women in national parliament, as of February (%)",25.5
203,Czechia,2023,"Seats held by women in national parliament, as of February (%)",26.0
203,Czechia,2024,"Seats held by women in national parliament, as of February (%)",26.0
408,Dem. People's Rep. Korea,2000,"Seats held by women in national parliament, as of February (%)",20.1
408,Dem. People's Rep. Korea,2005,"Seats held by women in national parliament, as of February (%)",20.1
408,Dem. People's Rep. Korea,2010,"Seats held by women in national parliament, as of February (%)",15.6
408,Dem. People's Rep. Korea,2015,"Seats held by women in national parliament, as of February (%)",16.3
408,Dem. People's Rep. Korea,2020,"Seats held by women in national parliament, as of February (%)",17.6
408,Dem. People's Rep. Korea,2021,"Seats held by women in national parliament, as of February (%)",17.6
408,Dem. People's Rep. Korea,2022,"Seats held by women in national parliament, as of February (%)",17.6
408,Dem. People's Rep. Korea,2023,"Seats held by women in national parliament, as of February (%)",17.6
408,Dem. People's Rep. Korea,2024,"Seats held by women in national parliament, as of February (%)",17.6
180,Dem. Rep. of the Congo,2005,"Seats held by women in national parliament, as of February (%)",12.0
180,Dem. Rep. of the Congo,2010,"Seats held by women in national parliament, as of February (%)",8.4
180,Dem. Rep. of the Congo,2015,"Seats held by women in national parliament, as of February (%)",8.9
180,Dem. Rep. of the Congo,2020,"Seats held by women in national parliament, as of February (%)",12.8
180,Dem. Rep. of the Congo,2021,"Seats held by women in national parliament, as of February (%)",12.8
180,Dem. Rep. of the Congo,2022,"Seats held by women in national parliament, as of February (%)",12.8
180,Dem. Rep. of the Congo,2023,"Seats held by women in national parliament, as of February (%)",12.8
180,Dem. Rep. of the Congo,2024,"Seats held by women in national parliament, as of February (%)",12.8
208,Denmark,2000,"Seats held by women in national parliament, as of February (%)",37.4
208,Denmark,2005,"Seats held by women in national parliament, as of February (%)",38.0
208,Denmark,2010,"Seats held by women in national parliament, as of February (%)",38.0
208,Denmark,2015,"Seats held by women in national parliament, as of February (%)",38.0
208,Denmark,2020,"Seats held by women in national parliament, as of February (%)",39.7
208,Denmark,2021,"Seats held by women in national parliament, as of February (%)",39.7
208,Denmark,2022,"Seats held by women in national parliament, as of February (%)",39.7
208,Denmark,2023,"Seats held by women in national parliament, as of February (%)",43.6
208,Denmark,2024,"Seats held by women in national parliament, as of February (%)",45.3
262,Djibouti,2000,"Seats held by women in national parliament, as of February (%)",0.0
262,Djibouti,2005,"Seats held by women in national parliament, as of February (%)",10.8
262,Djibouti,2010,"Seats held by women in national parliament, as of February (%)",13.8
262,Djibouti,2015,"Seats held by women in national parliament, as of February (%)",12.7
262,Djibouti,2020,"Seats held by women in national parliament, as of February (%)",26.2
262,Djibouti,2021,"Seats held by women in national parliament, as of February (%)",26.2
262,Djibouti,2022,"Seats held by women in national parliament, as of February (%)",26.2
262,Djibouti,2023,"Seats held by women in national parliament, as of February (%)",26.2
262,Djibouti,2024,"Seats held by women in national parliament, as of February (%)",26.2
212,Dominica,2000,"Seats held by women in national parliament, as of February (%)",18.8
212,Dominica,2005,"Seats held by women in national parliament, as of February (%)",19.4
212,Dominica,2010,"Seats held by women in national parliament, as of February (%)",14.3
212,Dominica,2015,"Seats held by women in national parliament, as of February (%)",21.9
212,Dominica,2020,"Seats held by women in national parliament, as of February (%)",38.1
212,Dominica,2021,"Seats held by women in national parliament, as of February (%)",34.4
212,Dominica,2022,"Seats held by women in national parliament, as of February (%)",34.4
212,Dominica,2023,"Seats held by women in national parliament, as of February (%)",37.5
212,Dominica,2024,"Seats held by women in national parliament, as of February (%)",37.5
214,Dominican Republic,2000,"Seats held by women in national parliament, as of February (%)",16.1
214,Dominican Republic,2005,"Seats held by women in national parliament, as of February (%)",17.3
214,Dominican Republic,2010,"Seats held by women in national parliament, as of February (%)",19.7
214,Dominican Republic,2015,"Seats held by women in national parliament, as of February (%)",20.8
214,Dominican Republic,2020,"Seats held by women in national parliament, as of February (%)",27.9
214,Dominican Republic,2021,"Seats held by women in national parliament, as of February (%)",27.9
214,Dominican Republic,2022,"Seats held by women in national parliament, as of February (%)",27.9
214,Dominican Republic,2023,"Seats held by women in national parliament, as of February (%)",27.9
214,Dominican Republic,2024,"Seats held by women in national parliament, as of February (%)",27.9
218,Ecuador,2000,"Seats held by women in national parliament, as of February (%)",17.4
218,Ecuador,2005,"Seats held by women in national parliament, as of February (%)",16.0
218,Ecuador,2010,"Seats held by women in national parliament, as of February (%)",32.3
218,Ecuador,2015,"Seats held by women in national parliament, as of February (%)",41.6
218,Ecuador,2020,"Seats held by women in national parliament, as of February (%)",39.4
218,Ecuador,2021,"Seats held by women in national parliament, as of February (%)",39.4
218,Ecuador,2022,"Seats held by women in national parliament, as of February (%)",38.7
218,Ecuador,2023,"Seats held by women in national parliament, as of February (%)",38.7
218,Ecuador,2024,"Seats held by women in national parliament, as of February (%)",43.1
818,Egypt,2020,"Seats held by women in national parliament, as of February (%)",15.1
818,Egypt,2021,"Seats held by women in national parliament, as of February (%)",27.4
818,Egypt,2022,"Seats held by women in national parliament, as of February (%)",27.7
818,Egypt,2023,"Seats held by women in national parliament, as of February (%)",27.5
818,Egypt,2024,"Seats held by women in national parliament, as of February (%)",27.7
222,El Salvador,2000,"Seats held by women in national parliament, as of February (%)",16.7
222,El Salvador,2005,"Seats held by women in national parliament, as of February (%)",10.7
222,El Salvador,2010,"Seats held by women in national parliament, as of February (%)",19.0
222,El Salvador,2015,"Seats held by women in national parliament, as of February (%)",27.4
222,El Salvador,2020,"Seats held by women in national parliament, as of February (%)",33.3
222,El Salvador,2021,"Seats held by women in national parliament, as of February (%)",33.3
222,El Salvador,2022,"Seats held by women in national parliament, as of February (%)",27.4
222,El Salvador,2023,"Seats held by women in national parliament, as of February (%)",27.4
222,El Salvador,2024,"Seats held by women in national parliament, as of February (%)",27.4
226,Equatorial Guinea,2000,"Seats held by women in national parliament, as of February (%)",5.0
226,Equatorial Guinea,2005,"Seats held by women in national parliament, as of February (%)",18.0
226,Equatorial Guinea,2010,"Seats held by women in national parliament, as of February (%)",10.0
226,Equatorial Guinea,2015,"Seats held by women in national parliament, as of February (%)",24.0
226,Equatorial Guinea,2020,"Seats held by women in national parliament, as of February (%)",21.0
226,Equatorial Guinea,2021,"Seats held by women in national parliament, as of February (%)",23.0
226,Equatorial Guinea,2022,"Seats held by women in national parliament, as of February (%)",22.0
226,Equatorial Guinea,2023,"Seats held by women in national parliament, as of February (%)",31.0
226,Equatorial Guinea,2024,"Seats held by women in national parliament, as of February (%)",32.0
232,Eritrea,2000,"Seats held by women in national parliament, as of February (%)",14.7
232,Eritrea,2005,"Seats held by women in national parliament, as of February (%)",22.0
232,Eritrea,2010,"Seats held by women in national parliament, as of February (%)",22.0
232,Eritrea,2015,"Seats held by women in national parliament, as of February (%)",22.0
233,Estonia,2000,"Seats held by women in national parliament, as of February (%)",17.8
233,Estonia,2005,"Seats held by women in national parliament, as of February (%)",18.8
233,Estonia,2010,"Seats held by women in national parliament, as of February (%)",22.8
233,Estonia,2015,"Seats held by women in national parliament, as of February (%)",19.8
233,Estonia,2020,"Seats held by women in national parliament, as of February (%)",28.7
233,Estonia,2021,"Seats held by women in national parliament, as of February (%)",27.7
233,Estonia,2022,"Seats held by women in national parliament, as of February (%)",25.7
233,Estonia,2023,"Seats held by women in national parliament, as of February (%)",27.7
233,Estonia,2024,"Seats held by women in national parliament, as of February (%)",29.7
748,Eswatini,2000,"Seats held by women in national parliament, as of February (%)",3.1
748,Eswatini,2005,"Seats held by women in national parliament, as of February (%)",10.8
748,Eswatini,2010,"Seats held by women in national parliament, as of February (%)",13.6
748,Eswatini,2015,"Seats held by women in national parliament, as of February (%)",6.2
748,Eswatini,2020,"Seats held by women in national parliament, as of February (%)",9.6
748,Eswatini,2021,"Seats held by women in national parliament, as of February (%)",9.6
748,Eswatini,2022,"Seats held by women in national parliament, as of February (%)",12.2
748,Eswatini,2023,"Seats held by women in national parliament, as of February (%)",14.9
748,Eswatini,2024,"Seats held by women in national parliament, as of February (%)",21.6
231,Ethiopia,2000,"Seats held by women in national parliament, as of February (%)",2.0
231,Ethiopia,2005,"Seats held by women in national parliament, as of February (%)",7.7
231,Ethiopia,2010,"Seats held by women in national parliament, as of February (%)",21.9
231,Ethiopia,2015,"Seats held by women in national parliament, as of February (%)",27.8
231,Ethiopia,2020,"Seats held by women in national parliament, as of February (%)",38.8
231,Ethiopia,2021,"Seats held by women in national parliament, as of February (%)",38.8
231,Ethiopia,2022,"Seats held by women in national parliament, as of February (%)",41.5
231,Ethiopia,2023,"Seats held by women in national parliament, as of February (%)",41.3
231,Ethiopia,2024,"Seats held by women in national parliament, as of February (%)",41.3
242,Fiji,2000,"Seats held by women in national parliament, as of February (%)",11.3
242,Fiji,2005,"Seats held by women in national parliament, as of February (%)",8.5
242,Fiji,2015,"Seats held by women in national parliament, as of February (%)",14.0
242,Fiji,2020,"Seats held by women in national parliament, as of February (%)",19.6
242,Fiji,2021,"Seats held by women in national parliament, as of February (%)",21.6
242,Fiji,2022,"Seats held by women in national parliament, as of February (%)",19.6
242,Fiji,2023,"Seats held by women in national parliament, as of February (%)",10.9
242,Fiji,2024,"Seats held by women in national parliament, as of February (%)",9.1
246,Finland,2000,"Seats held by women in national parliament, as of February (%)",37.0
246,Finland,2005,"Seats held by women in national parliament, as of February (%)",37.5
246,Finland,2010,"Seats held by women in national parliament, as of February (%)",40.0
246,Finland,2015,"Seats held by women in national parliament, as of February (%)",42.5
246,Finland,2020,"Seats held by women in national parliament, as of February (%)",46.0
246,Finland,2021,"Seats held by women in national parliament, as of February (%)",46.0
246,Finland,2022,"Seats held by women in national parliament, as of February (%)",45.5
246,Finland,2023,"Seats held by women in national parliament, as of February (%)",45.5
246,Finland,2024,"Seats held by women in national parliament, as of February (%)",46.0
250,France,2000,"Seats held by women in national parliament, as of February (%)",10.9
250,France,2005,"Seats held by women in national parliament, as of February (%)",12.2
250,France,2010,"Seats held by women in national parliament, as of February (%)",18.9
