Region/Country/Area,,Year,Series,Value
174,Comoros,2010,Employment by industry: Industry (%) Male and Female,16.9
174,Comoros,2010,Employment by industry: Services (%) Male and Female,37.7
174,Comoros,2010,Employment by industry: Agriculture (%) Male,44.1
174,Comoros,2010,Employment by industry: Industry (%) Male,18
174,Comoros,2010,Employment by industry: Services (%) Male,37.9
174,Comoros,2010,Employment by industry: Agriculture (%) Female,47.4
174,Comoros,2010,Employment by industry: Industry (%) Female,15.2
174,Comoros,2010,Employment by industry: Services (%) Female,37.4
174,Comoros,2015,Employment by industry: Agriculture (%) Male and Female,37.9
174,Comoros,2015,Employment by industry: Industry (%) Male and Female,18.2
174,Comoros,2015,Employment by industry: Services (%) Male and Female,43.9
174,Comoros,2015,Employment by industry: Agriculture (%) Male,38.8
174,Comoros,2015,Employment by industry: Industry (%) Male,19.5
174,Comoros,2015,Employment by industry: Services (%) Male,41.7
174,Comoros,2015,Employment by industry: Agriculture (%) Female,36.3
174,Comoros,2015,Employment by industry: Industry (%) Female,16.1
174,Comoros,2015,Employment by industry: Services (%) Female,47.5
174,Comoros,2022,Employment by industry: Agriculture (%) Male and Female,34.6
174,Comoros,2022,Employment by industry: Industry (%) Male and Female,15
174,Comoros,2022,Employment by industry: Services (%) Male and Female,50.4
174,Comoros,2022,Employment by industry: Agriculture (%) Male,35.1
174,Comoros,2022,Employment by industry: Industry (%) Male,17.3
174,Comoros,2022,Employment by industry: Services (%) Male,47.6
174,Comoros,2022,Employment by industry: Agriculture (%) Female,33.8
174,Comoros,2022,Employment by industry: Industry (%) Female,11
174,Comoros,2022,Employment by industry: Services (%) Female,55.2
178,Congo,2005,Employment by industry: Agriculture (%) Male and Female,40
178,Congo,2005,Employment by industry: Industry (%) Male and Female,23.4
178,Congo,2005,Employment by industry: Services (%) Male and Female,36.6
178,Congo,2005,Employment by industry: Agriculture (%) Male,38.7
178,Congo,2005,Employment by industry: Industry (%) Male,23.4
178,Congo,2005,Employment by industry: Services (%) Male,38
178,Congo,2005,Employment by industry: Agriculture (%) Female,41.3
178,Congo,2005,Employment by industry: Industry (%) Female,23.5
178,Congo,2005,Employment by industry: Services (%) Female,35.2
178,Congo,2010,Employment by industry: Agriculture (%) Male and Female,35.6
178,Congo,2010,Employment by industry: Industry (%) Male and Female,24.9
178,Congo,2010,Employment by industry: Services (%) Male and Female,39.5
178,Congo,2010,Employment by industry: Agriculture (%) Male,34.7
178,Congo,2010,Employment by industry: Industry (%) Male,24.9
178,Congo,2010,Employment by industry: Services (%) Male,40.4
178,Congo,2010,Employment by industry: Agriculture (%) Female,36.5
178,Congo,2010,Employment by industry: Industry (%) Female,24.9
178,Congo,2010,Employment by industry: Services (%) Female,38.6
178,Congo,2015,Employment by industry: Agriculture (%) Male and Female,32.1
178,Congo,2015,Employment by industry: Industry (%) Male and Female,24.4
178,Congo,2015,Employment by industry: Services (%) Male and Female,43.5
178,Congo,2015,Employment by industry: Agriculture (%) Male,32.3
178,Congo,2015,Employment by industry: Industry (%) Male,24.9
178,Congo,2015,Employment by industry: Services (%) Male,42.8
178,Congo,2015,Employment by industry: Agriculture (%) Female,31.9
178,Congo,2015,Employment by industry: Industry (%) Female,23.9
178,Congo,2015,Employment by industry: Services (%) Female,44.2
178,Congo,2022,Employment by industry: Agriculture (%) Male and Female,32.3
178,Congo,2022,Employment by industry: Industry (%) Male and Female,22.2
178,Congo,2022,Employment by industry: Services (%) Male and Female,45.6
178,Congo,2022,Employment by industry: Agriculture (%) Male,32.8
178,Congo,2022,Employment by industry: Industry (%) Male,22.2
178,Congo,2022,Employment by industry: Services (%) Male,45
178,Congo,2022,Employment by industry: Agriculture (%) Female,31.7
178,Congo,2022,Employment by industry: Industry (%) Female,22.2
178,Congo,2022,Employment by industry: Services (%) Female,46.1
184,Cook Islands,2011,Employment by industry: Agriculture (%) Male and Female,4.3
184,Cook Islands,2011,Employment by industry: Industry (%) Male and Female,11.7
184,Cook Islands,2011,Employment by industry: Services (%) Male and Female,84
184,Cook Islands,2011,Employment by industry: Agriculture (%) Male,6.4
184,Cook Islands,2011,Employment by industry: Industry (%) Male,17.7
184,Cook Islands,2011,Employment by industry: Services (%) Male,75.9
184,Cook Islands,2011,Employment by industry: Agriculture (%) Female,1.8
184,Cook Islands,2011,Employment by industry: Industry (%) Female,5
184,Cook Islands,2011,Employment by industry: Services (%) Female,93.3
188,Costa Rica,2005,Employment by industry: Agriculture (%) Male and Female,15.2
188,Costa Rica,2005,Employment by industry: Industry (%) Male and Female,21.6
188,Costa Rica,2005,Employment by industry: Services (%) Male and Female,63.1
188,Costa Rica,2005,Employment by industry: Agriculture (%) Male,20.7
188,Costa Rica,2005,Employment by industry: Industry (%) Male,26.4
188,Costa Rica,2005,Employment by industry: Services (%) Male,52.9
188,Costa Rica,2005,Employment by industry: Agriculture (%) Female,4.7
188,Costa Rica,2005,Employment by industry: Industry (%) Female,12.5
188,Costa Rica,2005,Employment by industry: Services (%) Female,82.8
188,Costa Rica,2010,Employment by industry: Agriculture (%) Male and Female,12.4
188,Costa Rica,2010,Employment by industry: Industry (%) Male and Female,19.6
188,Costa Rica,2010,Employment by industry: Services (%) Male and Female,68
188,Costa Rica,2010,Employment by industry: Agriculture (%) Male,17.3
188,Costa Rica,2010,Employment by industry: Industry (%) Male,24.4
188,Costa Rica,2010,Employment by industry: Services (%) Male,58.4
188,Costa Rica,2010,Employment by industry: Agriculture (%) Female,3.7
188,Costa Rica,2010,Employment by industry: Industry (%) Female,11.3
188,Costa Rica,2010,Employment by industry: Services (%) Female,84.9
188,Costa Rica,2015,Employment by industry: Agriculture (%) Male and Female,14.4
188,Costa Rica,2015,Employment by industry: Industry (%) Male and Female,18.4
188,Costa Rica,2015,Employment by industry: Services (%) Male and Female,67.2
188,Costa Rica,2015,Employment by industry: Agriculture (%) Male,18.9
188,Costa Rica,2015,Employment by industry: Industry (%) Male,24.2
188,Costa Rica,2015,Employment by industry: Services (%) Male,56.9
188,Costa Rica,2015,Employment by industry: Agriculture (%) Female,7.3
188,Costa Rica,2015,Employment by industry: Industry (%) Female,9.3
188,Costa Rica,2015,Employment by industry: Services (%) Female,83.4
188,Costa Rica,2022,Employment by industry: Agriculture (%) Male and Female,13.4
188,Costa Rica,2022,Employment by industry: Industry (%) Male and Female,19
188,Costa Rica,2022,Employment by industry: Services (%) Male and Female,67.6
188,Costa Rica,2022,Employment by industry: Agriculture (%) Male,16.9
188,Costa Rica,2022,Employment by industry: Industry (%) Male,24.2
188,Costa Rica,2022,Employment by industry: Services (%) Male,58.9
188,Costa Rica,2022,Employment by industry: Agriculture (%) Female,8
188,Costa Rica,2022,Employment by industry: Industry (%) Female,10.9
188,Costa Rica,2022,Employment by industry: Services (%) Female,81.1
384,Côte d’Ivoire,2005,Employment by industry: Agriculture (%) Male and Female,50.4
384,Côte d’Ivoire,2005,Employment by industry: Industry (%) Male and Female,11.1
384,Côte d’Ivoire,2005,Employment by industry: Services (%) Male and Female,38.5
384,Côte d’Ivoire,2005,Employment by industry: Agriculture (%) Male,53.3
384,Côte d’Ivoire,2005,Employment by industry: Industry (%) Male,12
384,Côte d’Ivoire,2005,Employment by industry: Services (%) Male,34.7
384,Côte d’Ivoire,2005,Employment by industry: Agriculture (%) Female,45.8
384,Côte d’Ivoire,2005,Employment by industry: Industry (%) Female,9.7
384,Côte d’Ivoire,2005,Employment by industry: Services (%) Female,44.5
384,Côte d’Ivoire,2010,Employment by industry: Agriculture (%) Male and Female,47.4
384,Côte d’Ivoire,2010,Employment by industry: Industry (%) Male and Female,11.4
384,Côte d’Ivoire,2010,Employment by industry: Services (%) Male and Female,41.2
384,Côte d’Ivoire,2010,Employment by industry: Agriculture (%) Male,50.5
384,Côte d’Ivoire,2010,Employment by industry: Industry (%) Male,12.3
384,Côte d’Ivoire,2010,Employment by industry: Services (%) Male,37.2
384,Côte d’Ivoire,2010,Employment by industry: Agriculture (%) Female,42.9
384,Côte d’Ivoire,2010,Employment by industry: Industry (%) Female,9.9
384,Côte d’Ivoire,2010,Employment by industry: Services (%) Female,47.3
384,Côte d’Ivoire,2015,Employment by industry: Agriculture (%) Male and Female,43.5
384,Côte d’Ivoire,2015,Employment by industry: Industry (%) Male and Female,12.1
384,Côte d’Ivoire,2015,Employment by industry: Services (%) Male and Female,44.5
384,Côte d’Ivoire,2015,Employment by industry: Agriculture (%) Male,47.3
384,Côte d’Ivoire,2015,Employment by industry: Industry (%) Male,13.9
384,Côte d’Ivoire,2015,Employment by industry: Services (%) Male,38.7
384,Côte d’Ivoire,2015,Employment by industry: Agriculture (%) Female,38
384,Côte d’Ivoire,2015,Employment by industry: Industry (%) Female,9.5
384,Côte d’Ivoire,2015,Employment by industry: Services (%) Female,52.6
384,Côte d’Ivoire,2022,Employment by industry: Agriculture (%) Male and Female,45.6
384,Côte d’Ivoire,2022,Employment by industry: Industry (%) Male and Female,10.5
384,Côte d’Ivoire,2022,Employment by industry: Services (%) Male and Female,44
384,Côte d’Ivoire,2022,Employment by industry: Agriculture (%) Male,50.6
384,Côte d’Ivoire,2022,Employment by industry: Industry (%) Male,13.8
384,Côte d’Ivoire,2022,Employment by industry: Services (%) Male,35.6
384,Côte d’Ivoire,2022,Employment by industry: Agriculture (%) Female,38.9
384,Côte d’Ivoire,2022,Employment by industry: Industry (%) Female,6
384,Côte d’Ivoire,2022,Employment by industry: Services (%) Female,55.1
191,Croatia,2005,Employment by industry: Agriculture (%) Male and Female,17.3
191,Croatia,2005,Employment by industry: Industry (%) Male and Female,28.6
191,Croatia,2005,Employment by industry: Services (%) Male and Female,54.1
191,Croatia,2005,Employment by industry: Agriculture (%) Male,16
191,Croatia,2005,Employment by industry: Industry (%) Male,37.1
191,Croatia,2005,Employment by industry: Services (%) Male,46.9
191,Croatia,2005,Employment by industry: Agriculture (%) Female,18.9
191,Croatia,2005,Employment by industry: Industry (%) Female,18.1
191,Croatia,2005,Employment by industry: Services (%) Female,63
191,Croatia,2010,Employment by industry: Agriculture (%) Male and Female,14.3
191,Croatia,2010,Employment by industry: Industry (%) Male and Female,27.5
191,Croatia,2010,Employment by industry: Services (%) Male and Female,58.3
191,Croatia,2010,Employment by industry: Agriculture (%) Male,13.2
191,Croatia,2010,Employment by industry: Industry (%) Male,38
191,Croatia,2010,Employment by industry: Services (%) Male,48.8
191,Croatia,2010,Employment by industry: Agriculture (%) Female,15.5
191,Croatia,2010,Employment by industry: Industry (%) Female,14.9
191,Croatia,2010,Employment by industry: Services (%) Female,69.6
191,Croatia,2015,Employment by industry: Agriculture (%) Male and Female,9.2
191,Croatia,2015,Employment by industry: Industry (%) Male and Female,26.7
191,Croatia,2015,Employment by industry: Services (%) Male and Female,64.1
191,Croatia,2015,Employment by industry: Agriculture (%) Male,10.8
191,Croatia,2015,Employment by industry: Industry (%) Male,36.6
191,Croatia,2015,Employment by industry: Services (%) Male,52.6
191,Croatia,2015,Employment by industry: Agriculture (%) Female,7.4
191,Croatia,2015,Employment by industry: Industry (%) Female,15
191,Croatia,2015,Employment by industry: Services (%) Female,77.6
191,Croatia,2022,Employment by industry: Agriculture (%) Male and Female,5.9
191,Croatia,2022,Employment by industry: Industry (%) Male and Female,28.4
191,Croatia,2022,Employment by industry: Services (%) Male and Female,65.7
191,Croatia,2022,Employment by industry: Agriculture (%) Male,7.5
191,Croatia,2022,Employment by industry: Industry (%) Male,39.1
191,Croatia,2022,Employment by industry: Services (%) Male,53.4
191,Croatia,2022,Employment by industry: Agriculture (%) Female,3.9
191,Croatia,2022,Employment by industry: Industry (%) Female,15.7
191,Croatia,2022,Employment by industry: Services (%) Female,80.3
192,Cuba,2005,Employment by industry: Agriculture (%) Male and Female,20.2
192,Cuba,2005,Employment by industry: Industry (%) Male and Female,19.1
192,Cuba,2005,Employment by industry: Services (%) Male and Female,60.6
192,Cuba,2005,Employment by industry: Agriculture (%) Male,26.5
192,Cuba,2005,Employment by industry: Industry (%) Male,22.5
192,Cuba,2005,Employment by industry: Services (%) Male,50.9
192,Cuba,2005,Employment by industry: Agriculture (%) Female,9.4
192,Cuba,2005,Employment by industry: Industry (%) Female,13.2
192,Cuba,2005,Employment by industry: Services (%) Female,77.4
192,Cuba,2010,Employment by industry: Agriculture (%) Male and Female,18.6
192,Cuba,2010,Employment by industry: Industry (%) Male and Female,17.1
192,Cuba,2010,Employment by industry: Services (%) Male and Female,64.3
192,Cuba,2010,Employment by industry: Agriculture (%) Male,24.9
192,Cuba,2010,Employment by industry: Industry (%) Male,20.5
192,Cuba,2010,Employment by industry: Services (%) Male,54.6
192,Cuba,2010,Employment by industry: Agriculture (%) Female,8.5
192,Cuba,2010,Employment by industry: Industry (%) Female,11.5
192,Cuba,2010,Employment by industry: Services (%) Female,80
192,Cuba,2015,Employment by industry: Agriculture (%) Male and Female,18.7
192,Cuba,2015,Employment by industry: Industry (%) Male and Female,16.8
192,Cuba,2015,Employment by industry: Services (%) Male and Female,64.5
192,Cuba,2015,Employment by industry: Agriculture (%) Male,25.3
192,Cuba,2015,Employment by industry: Industry (%) Male,20.7
192,Cuba,2015,Employment by industry: Services (%) Male,54.1
192,Cuba,2015,Employment by industry: Agriculture (%) Female,7.9
192,Cuba,2015,Employment by industry: Industry (%) Female,10.7
192,Cuba,2015,Employment by industry: Services (%) Female,81.4
192,Cuba,2022,Employment by industry: Agriculture (%) Male and Female,17.1
192,Cuba,2022,Employment by industry: Industry (%) Male and Female,16.6
192,Cuba,2022,Employment by industry: Services (%) Male and Female,66.3
192,Cuba,2022,Employment by industry: Agriculture (%) Male,23.5
192,Cuba,2022,Employment by industry: Industry (%) Male,20.3
192,Cuba,2022,Employment by industry: Services (%) Male,56.2
192,Cuba,2022,Employment by industry: Agriculture (%) Female,6.6
192,Cuba,2022,Employment by industry: Industry (%) Female,10.4
192,Cuba,2022,Employment by industry: Services (%) Female,83.1
531,Curaçao,2000,Employment by industry: Agriculture (%) Male and Female,1.1
531,Curaçao,2000,Employment by industry: Industry (%) Male and Female,18
531,Curaçao,2000,Employment by industry: Services (%) Male and Female,80.9
531,Curaçao,2000,Employment by industry: Agriculture (%) Male,2
531,Curaçao,2000,Employment by industry: Industry (%) Male,28.6
531,Curaçao,2000,Employment by industry: Services (%) Male,69.4
531,Curaçao,2000,Employment by industry: Agriculture (%) Female,0.2
531,Curaçao,2000,Employment by industry: Industry (%) Female,5.6
531,Curaçao,2000,Employment by industry: Services (%) Female,94.2
531,Curaçao,2005,Employment by industry: Agriculture (%) Male and Female,0.9
531,Curaçao,2005,Employment by industry: Industry (%) Male and Female,15.3
531,Curaçao,2005,Employment by industry: Services (%) Male and Female,83.8
531,Curaçao,2008,Employment by industry: Agriculture (%) Male and Female,1.1
531,Curaçao,2008,Employment by industry: Industry (%) Male and Female,17.6
531,Curaçao,2008,Employment by industry: Services (%) Male and Female,81.3
196,Cyprus,2005,Employment by industry: Agriculture (%) Male and Female,4.7
196,Cyprus,2005,Employment by industry: Industry (%) Male and Female,24
196,Cyprus,2005,Employment by industry: Services (%) Male and Female,71.2
196,Cyprus,2005,Employment by industry: Agriculture (%) Male,5.7
196,Cyprus,2005,Employment by industry: Industry (%) Male,33.7
196,Cyprus,2005,Employment by industry: Services (%) Male,60.6
196,Cyprus,2005,Employment by industry: Agriculture (%) Female,3.4
196,Cyprus,2005,Employment by industry: Industry (%) Female,10.4
196,Cyprus,2005,Employment by industry: Services (%) Female,86.2
196,Cyprus,2010,Employment by industry: Agriculture (%) Male and Female,3.8
196,Cyprus,2010,Employment by industry: Industry (%) Male and Female,20.4
196,Cyprus,2010,Employment by industry: Services (%) Male and Female,75.8
196,Cyprus,2010,Employment by industry: Agriculture (%) Male,4.9
196,Cyprus,2010,Employment by industry: Industry (%) Male,29.5
196,Cyprus,2010,Employment by industry: Services (%) Male,65.6
196,Cyprus,2010,Employment by industry: Agriculture (%) Female,2.5
196,Cyprus,2010,Employment by industry: Industry (%) Female,9.2
196,Cyprus,2010,Employment by industry: Services (%) Female,88.4
196,Cyprus,2015,Employment by industry: Agriculture (%) Male and Female,4
196,Cyprus,2015,Employment by industry: Industry (%) Male and Female,16.2
196,Cyprus,2015,Employment by industry: Services (%) Male and Female,79.8
196,Cyprus,2015,Employment by industry: Agriculture (%) Male,5.7
196,Cyprus,2015,Employment by industry: Industry (%) Male,24.8
196,Cyprus,2015,Employment by industry: Services (%) Male,69.5
196,Cyprus,2015,Employment by industry: Agriculture (%) Female,2.1
196,Cyprus,2015,Employment by industry: Industry (%) Female,6.3
196,Cyprus,2015,Employment by industry: Services (%) Female,91.6
196,Cyprus,2022,Employment by industry: Agriculture (%) Male and Female,2.4
196,Cyprus,2022,Employment by industry: Industry (%) Male and Female,17.2
196,Cyprus,2022,Employment by industry: Services (%) Male and Female,80.5
196,Cyprus,2022,Employment by industry: Agriculture (%) Male,3.6
196,Cyprus,2022,Employment by industry: Industry (%) Male,25.4
196,Cyprus,2022,Employment by industry: Services (%) Male,71
196,Cyprus,2022,Employment by industry: Agriculture (%) Female,0.9
196,Cyprus,2022,Employment by industry: Industry (%) Female,7.2
196,Cyprus,2022,Employment by industry: Services (%) Female,91.9
203,Czechia,2005,Employment by industry: Agriculture (%) Male and Female,3.8
203,Czechia,2005,Employment by industry: Industry (%) Male and Female,40.5
203,Czechia,2005,Employment by industry: Services (%) Male and Female,55.8
203,Czechia,2005,Employment by industry: Agriculture (%) Male,4.5
203,Czechia,2005,Employment by industry: Industry (%) Male,50.6
203,Czechia,2005,Employment by industry: Services (%) Male,44.8
203,Czechia,2005,Employment by industry: Agriculture (%) Female,2.7
203,Czechia,2005,Employment by industry: Industry (%) Female,27.1
203,Czechia,2005,Employment by industry: Services (%) Female,70.2
203,Czechia,2010,Employment by industry: Agriculture (%) Male and Female,3.1
203,Czechia,2010,Employment by industry: Industry (%) Male and Female,38
203,Czechia,2010,Employment by industry: Services (%) Male and Female,58.9
203,Czechia,2010,Employment by industry: Agriculture (%) Male,4
203,Czechia,2010,Employment by industry: Industry (%) Male,49
203,Czechia,2010,Employment by industry: Services (%) Male,47
203,Czechia,2010,Employment by industry: Agriculture (%) Female,1.9
203,Czechia,2010,Employment by industry: Industry (%) Female,23.2
203,Czechia,2010,Employment by industry: Services (%) Female,74.9
203,Czechia,2015,Employment by industry: Agriculture (%) Male and Female,2.9
203,Czechia,2015,Employment by industry: Industry (%) Male and Female,38
203,Czechia,2015,Employment by industry: Services (%) Male and Female,59
203,Czechia,2015,Employment by industry: Agriculture (%) Male,3.9
203,Czechia,2015,Employment by industry: Industry (%) Male,49.1
203,Czechia,2015,Employment by industry: Services (%) Male,47
203,Czechia,2015,Employment by industry: Agriculture (%) Female,1.6
203,Czechia,2015,Employment by industry: Industry (%) Female,23.7
203,Czechia,2015,Employment by industry: Services (%) Female,74.6
203,Czechia,2022,Employment by industry: Agriculture (%) Male and Female,2.5
203,Czechia,2022,Employment by industry: Industry (%) Male and Female,36.4
203,Czechia,2022,Employment by industry: Services (%) Male and Female,61
203,Czechia,2022,Employment by industry: Agriculture (%) Male,3.3
203,Czechia,2022,Employment by industry: Industry (%) Male,48
203,Czechia,2022,Employment by industry: Services (%) Male,48.8
203,Czechia,2022,Employment by industry: Agriculture (%) Female,1.6
203,Czechia,2022,Employment by industry: Industry (%) Female,22
203,Czechia,2022,Employment by industry: Services (%) Female,76.4
408,Dem. People's Rep. Korea,2005,Employment by industry: Agriculture (%) Male and Female,49.7
408,Dem. People's Rep. Korea,2005,Employment by industry: Industry (%) Male and Female,14.3
408,Dem. People's Rep. Korea,2005,Employment by industry: Services (%) Male and Female,36
408,Dem. People's Rep. Korea,2005,Employment by industry: Agriculture (%) Male,43.9
408,Dem. People's Rep. Korea,2005,Employment by industry: Industry (%) Male,17.1
408,Dem. People's Rep. Korea,2005,Employment by industry: Services (%) Male,39
408,Dem. People's Rep. Korea,2005,Employment by industry: Agriculture (%) Female,55.8
408,Dem. People's Rep. Korea,2005,Employment by industry: Industry (%) Female,11.3
408,Dem. People's Rep. Korea,2005,Employment by industry: Services (%) Female,32.9
408,Dem. People's Rep. Korea,2010,Employment by industry: Agriculture (%) Male and Female,48.1
408,Dem. People's Rep. Korea,2010,Employment by industry: Industry (%) Male and Female,13.7
408,Dem. People's Rep. Korea,2010,Employment by industry: Services (%) Male and Female,38.2
408,Dem. People's Rep. Korea,2010,Employment by industry: Agriculture (%) Male,43.2
408,Dem. People's Rep. Korea,2010,Employment by industry: Industry (%) Male,16.4
408,Dem. People's Rep. Korea,2010,Employment by industry: Services (%) Male,40.4
408,Dem. People's Rep. Korea,2010,Employment by industry: Agriculture (%) Female,53.4
408,Dem. People's Rep. Korea,2010,Employment by industry: Industry (%) Female,10.8
408,Dem. People's Rep. Korea,2010,Employment by industry: Services (%) Female,35.8
408,Dem. People's Rep. Korea,2015,Employment by industry: Agriculture (%) Male and Female,46.4
408,Dem. People's Rep. Korea,2015,Employment by industry: Industry (%) Male and Female,13.2
408,Dem. People's Rep. Korea,2015,Employment by industry: Services (%) Male and Female,40.4
408,Dem. People's Rep. Korea,2015,Employment by industry: Agriculture (%) Male,42.3
408,Dem. People's Rep. Korea,2015,Employment by industry: Industry (%) Male,15.8
408,Dem. People's Rep. Korea,2015,Employment by industry: Services (%) Male,41.9
408,Dem. People's Rep. Korea,2015,Employment by industry: Agriculture (%) Female,50.8
408,Dem. People's Rep. Korea,2015,Employment by industry: Industry (%) Female,10.4
408,Dem. People's Rep. Korea,2015,Employment by industry: Services (%) Female,38.9
408,Dem. People's Rep. Korea,2022,Employment by industry: Agriculture (%) Male and Female,44.6
408,Dem. People's Rep. Korea,2022,Employment by industry: Industry (%) Male and Female,13
408,Dem. People's Rep. Korea,2022,Employment by industry: Services (%) Male and Female,42.4
408,Dem. People's Rep. Korea,2022,Employment by industry: Agriculture (%) Male,42
408,Dem. People's Rep. Korea,2022,Employment by industry: Industry (%) Male,15.7
408,Dem. People's Rep. Korea,2022,Employment by industry: Services (%) Male,42.3
408,Dem. People's Rep. Korea,2022,Employment by industry: Agriculture (%) Female,47.6
408,Dem. People's Rep. Korea,2022,Employment by industry: Industry (%) Female,10
408,Dem. People's Rep. Korea,2022,Employment by industry: Services (%) Female,42.4
180,Dem. Rep. of the Congo,2005,Employment by industry: Agriculture (%) Male and Female,71.9
180,Dem. Rep. of the Congo,2005,Employment by industry: Industry (%) Male and Female,8.2
180,Dem. Rep. of the Congo,2005,Employment by industry: Services (%) Male and Female,19.9
180,Dem. Rep. of the Congo,2005,Employment by industry: Agriculture (%) Male,63.9
180,Dem. Rep. of the Congo,2005,Employment by industry: Industry (%) Male,13
180,Dem. Rep. of the Congo,2005,Employment by industry: Services (%) Male,23.1
180,Dem. Rep. of the Congo,2005,Employment by industry: Agriculture (%) Female,79.7
180,Dem. Rep. of the Congo,2005,Employment by industry: Industry (%) Female,3.5
180,Dem. Rep. of the Congo,2005,Employment by industry: Services (%) Female,16.8
180,Dem. Rep. of the Congo,2010,Employment by industry: Agriculture (%) Male and Female,66.1
180,Dem. Rep. of the Congo,2010,Employment by industry: Industry (%) Male and Female,8.2
180,Dem. Rep. of the Congo,2010,Employment by industry: Services (%) Male and Female,25.7
180,Dem. Rep. of the Congo,2010,Employment by industry: Agriculture (%) Male,59
180,Dem. Rep. of the Congo,2010,Employment by industry: Industry (%) Male,12
180,Dem. Rep. of the Congo,2010,Employment by industry: Services (%) Male,29
180,Dem. Rep. of the Congo,2010,Employment by industry: Agriculture (%) Female,73.4
180,Dem. Rep. of the Congo,2010,Employment by industry: Industry (%) Female,4.3
180,Dem. Rep. of the Congo,2010,Employment by industry: Services (%) Female,22.2
180,Dem. Rep. of the Congo,2015,Employment by industry: Agriculture (%) Male and Female,59.2
180,Dem. Rep. of the Congo,2015,Employment by industry: Industry (%) Male and Female,9.3
180,Dem. Rep. of the Congo,2015,Employment by industry: Services (%) Male and Female,31.5
180,Dem. Rep. of the Congo,2015,Employment by industry: Agriculture (%) Male,51.2
180,Dem. Rep. of the Congo,2015,Employment by industry: Industry (%) Male,12.7
180,Dem. Rep. of the Congo,2015,Employment by industry: Services (%) Male,36.1
180,Dem. Rep. of the Congo,2015,Employment by industry: Agriculture (%) Female,67.7
180,Dem. Rep. of the Congo,2015,Employment by industry: Industry (%) Female,5.6
180,Dem. Rep. of the Congo,2015,Employment by industry: Services (%) Female,26.7
180,Dem. Rep. of the Congo,2022,Employment by industry: Agriculture (%) Male and Female,56.1
180,Dem. Rep. of the Congo,2022,Employment by industry: Industry (%) Male and Female,10.2
180,Dem. Rep. of the Congo,2022,Employment by industry: Services (%) Male and Female,33.7
180,Dem. Rep. of the Congo,2022,Employment by industry: Agriculture (%) Male,48.3
180,Dem. Rep. of the Congo,2022,Employment by industry: Industry (%) Male,13.8
180,Dem. Rep. of the Congo,2022,Employment by industry: Services (%) Male,37.9
180,Dem. Rep. of the Congo,2022,Employment by industry: Agriculture (%) Female,64.2
180,Dem. Rep. of the Congo,2022,Employment by industry: Industry (%) Female,6.4
180,Dem. Rep. of the Congo,2022,Employment by industry: Services (%) Female,29.4
208,Denmark,2005,Employment by industry: Agriculture (%) Male and Female,3.2
208,Denmark,2005,Employment by industry: Industry (%) Male and Female,23.9
208,Denmark,2005,Employment by industry: Services (%) Male and Female,72.9
208,Denmark,2005,Employment by industry: Agriculture (%) Male,4.6
208,Denmark,2005,Employment by industry: Industry (%) Male,33.9
208,Denmark,2005,Employment by industry: Services (%) Male,61.5
208,Denmark,2005,Employment by industry: Agriculture (%) Female,1.6
208,Denmark,2005,Employment by industry: Industry (%) Female,12.4
208,Denmark,2005,Employment by industry: Services (%) Female,86
208,Denmark,2010,Employment by industry: Agriculture (%) Male and Female,2.5
208,Denmark,2010,Employment by industry: Industry (%) Male and Female,19.9
208,Denmark,2010,Employment by industry: Services (%) Male and Female,77.6
208,Denmark,2010,Employment by industry: Agriculture (%) Male,4
208,Denmark,2010,Employment by industry: Industry (%) Male,29.5
208,Denmark,2010,Employment by industry: Services (%) Male,66.5
208,Denmark,2010,Employment by industry: Agriculture (%) Female,0.9
208,Denmark,2010,Employment by industry: Industry (%) Female,9.2
208,Denmark,2010,Employment by industry: Services (%) Female,89.9
208,Denmark,2015,Employment by industry: Agriculture (%) Male and Female,2.5
208,Denmark,2015,Employment by industry: Industry (%) Male and Female,19.4
208,Denmark,2015,Employment by industry: Services (%) Male and Female,78.1
208,Denmark,2015,Employment by industry: Agriculture (%) Male,3.8
208,Denmark,2015,Employment by industry: Industry (%) Male,28.1
208,Denmark,2015,Employment by industry: Services (%) Male,68.1
208,Denmark,2015,Employment by industry: Agriculture (%) Female,1
208,Denmark,2015,Employment by industry: Industry (%) Female,9.6
208,Denmark,2015,Employment by industry: Services (%) Female,89.4
208,Denmark,2022,Employment by industry: Agriculture (%) Male and Female,2.1
208,Denmark,2022,Employment by industry: Industry (%) Male and Female,19.1
208,Denmark,2022,Employment by industry: Services (%) Male and Female,78.8
208,Denmark,2022,Employment by industry: Agriculture (%) Male,3.1
208,Denmark,2022,Employment by industry: Industry (%) Male,27.9
208,Denmark,2022,Employment by industry: Services (%) Male,69
208,Denmark,2022,Employment by industry: Agriculture (%) Female,1.1
208,Denmark,2022,Employment by industry: Industry (%) Female,9.2
208,Denmark,2022,Employment by industry: Services (%) Female,89.7
262,Djibouti,2005,Employment by industry: Agriculture (%) Male and Female,2.1
262,Djibouti,2005,Employment by industry: Industry (%) Male and Female,4.5
262,Djibouti,2005,Employment by industry: Services (%) Male and Female,93.4
262,Djibouti,2005,Employment by industry: Agriculture (%) Male,2.1
262,Djibouti,2005,Employment by industry: Industry (%) Male,5.5
262,Djibouti,2005,Employment by industry: Services (%) Male,92.4
262,Djibouti,2005,Employment by industry: Agriculture (%) Female,2.2
